<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
USDRUBF;15;20240103;090000;90.92;91.14;90.92;91.11;2044
USDRUBF;15;20240103;091500;91.1;91.17;90.98;90.98;926
USDRUBF;15;20240103;093000;90.99;91.02;90.97;90.98;143
USDRUBF;15;20240103;094500;90.99;91.01;90.97;91.01;135
USDRUBF;15;20240103;100000;91;91.26;91;91.23;2379
USDRUBF;15;20240103;101500;91.23;91.31;91.14;91.26;937
USDRUBF;15;20240103;103000;91.28;91.44;91.25;91.38;1704
USDRUBF;15;20240103;104500;91.39;91.44;91.31;91.32;580
USDRUBF;15;20240103;110000;91.33;91.4;91.33;91.34;740
USDRUBF;15;20240103;111500;91.34;91.42;91.33;91.39;267
USDRUBF;15;20240103;113000;91.4;91.4;91.3;91.36;308
USDRUBF;15;20240103;114500;91.34;91.42;91.34;91.42;695
USDRUBF;15;20240103;120000;91.41;91.51;91.41;91.47;602
USDRUBF;15;20240103;121500;91.46;91.51;91.43;91.47;637
USDRUBF;15;20240103;123000;91.47;91.53;91.47;91.51;413
USDRUBF;15;20240103;124500;91.51;91.51;91.47;91.47;903
USDRUBF;15;20240103;130000;91.49;91.68;91.49;91.59;1006
USDRUBF;15;20240103;131500;91.61;91.89;91.61;91.73;2655
USDRUBF;15;20240103;133000;91.74;91.83;91.7;91.75;617
USDRUBF;15;20240103;134500;91.76;91.8;91.6;91.66;698
USDRUBF;15;20240103;140000;91.64;91.82;91.64;91.81;440
USDRUBF;15;20240103;141500;91.8;91.87;91.65;91.65;809
USDRUBF;15;20240103;143000;91.67;91.82;91.61;91.82;769
USDRUBF;15;20240103;144500;91.77;91.77;91.71;91.74;602
USDRUBF;15;20240103;150000;91.75;91.84;91.74;91.81;342
USDRUBF;15;20240103;151500;91.82;91.82;91.73;91.75;453
USDRUBF;15;20240103;153000;91.77;91.95;91.75;91.93;1023
USDRUBF;15;20240103;154500;91.94;91.97;91.86;91.92;943
USDRUBF;15;20240103;160000;91.92;91.93;91.85;91.87;350
USDRUBF;15;20240103;161500;91.87;91.89;91.75;91.75;1243
USDRUBF;15;20240103;163000;91.77;91.84;91.71;91.73;1241
USDRUBF;15;20240103;164500;91.73;91.8;91.61;91.8;1341
USDRUBF;15;20240103;170000;91.78;91.83;91.72;91.78;457
USDRUBF;15;20240103;171500;91.77;91.83;91.7;91.78;848
USDRUBF;15;20240103;173000;91.78;91.83;91.77;91.77;559
USDRUBF;15;20240103;174500;91.77;91.77;91.74;91.76;689
USDRUBF;15;20240103;180000;91.76;91.82;91.72;91.78;1919
USDRUBF;15;20240103;181500;91.78;91.86;91.78;91.85;610
USDRUBF;15;20240103;183000;91.86;91.9;91.84;91.86;1160
USDRUBF;15;20240103;184500;91.87;91.92;91.86;91.92;377
USDRUBF;15;20240103;190000;91.93;91.98;91.93;91.98;408
USDRUBF;15;20240103;191500;91.98;92.01;91.96;91.98;680
USDRUBF;15;20240103;193000;91.98;92.08;91.98;92.08;554
USDRUBF;15;20240103;194500;92.09;92.1;92.04;92.05;244
USDRUBF;15;20240103;200000;92.08;92.18;92.07;92.17;980
USDRUBF;15;20240103;201500;92.15;92.27;92.14;92.24;1072
USDRUBF;15;20240103;203000;92.24;92.27;92.19;92.21;264
USDRUBF;15;20240103;204500;92.21;92.22;92.16;92.19;310
USDRUBF;15;20240103;210000;92.17;92.2;92.15;92.2;85
USDRUBF;15;20240103;211500;92.2;92.21;92.16;92.19;65
USDRUBF;15;20240103;213000;92.17;92.25;92.16;92.22;146
USDRUBF;15;20240103;214500;92.2;92.24;92.18;92.19;47
USDRUBF;15;20240103;220000;92.19;92.22;92.16;92.2;95
USDRUBF;15;20240103;221500;92.22;92.28;92.2;92.2;122
USDRUBF;15;20240103;223000;92.22;92.25;92.22;92.24;32
USDRUBF;15;20240103;224500;92.24;92.25;92.23;92.25;31
USDRUBF;15;20240103;230000;92.24;92.25;92.19;92.2;421
