Datetime;Open;High;Low;Close;Volume
2020-01-03 10:00:00;60.26210258017044;61.89838229319337;60.26210258017044;61.817020318512675;134753
2020-01-03 11:00:00;61.835100757330615;61.934543170829244;61.69045724678714;61.907422512602345;107812
2020-01-03 12:00:00;61.907422512602345;62.124387778417535;61.82606053792164;62.08822690078168;101342
2020-01-03 13:00:00;62.08822690078168;62.83856511172589;62.052066023145805;62.47695633536723;232602
2020-01-03 14:00:00;62.4859965547762;62.639680284728634;62.187669314280306;62.359433483050665;150533
2020-01-03 15:00:00;62.359433483050665;62.4046345800955;62.04302580373683;62.23287041132514;119021
2020-01-03 16:00:00;62.223830191916164;62.46791611595825;61.92550295142028;62.151508436644434;149528
2020-01-03 17:00:00;62.16054865605341;62.259991069552036;61.92550295142028;62.23287041132514;127575
2020-01-03 18:00:00;62.223830191916164;62.296151947187894;62.09726712019064;62.16054865605341;79225
2020-01-03 19:00:00;62.08822690078168;62.269031288960996;61.19324517929399;61.54581373624368;343811
2020-01-03 20:00:00;61.55485395565265;61.862221415557514;61.49157241978988;61.69045724678714;132730
2020-01-03 21:00:00;61.69045724678714;62.359433483050665;61.65429636915128;62.079186681372704;263232
2020-01-03 22:00:00;62.08822690078168;62.296151947187894;61.9435833902382;62.024945364918906;136963
2020-01-03 23:00:00;62.01590514550993;62.151508436644434;61.99782470669201;62.07014646196374;28103
2020-01-06 10:00:00;62.1063073395996;63.5075413479894;62.1063073395996;63.308656520992145;152731
2020-01-06 11:00:00;63.31769674040112;63.525621786807335;63.20017388808454;63.33577717921904;126429
2020-01-06 12:00:00;63.344817398628;63.353857618036976;63.01032928049625;63.01936949990521;144354
2020-01-06 13:00:00;63.01936949990521;63.05553037754108;62.721042259409316;62.87472598936175;118683
2020-01-06 14:00:00;62.87472598936175;63.05553037754108;62.84760533113485;63.03744993872315;78832
2020-01-06 15:00:00;63.03744993872315;63.073610816359015;62.58543896827483;62.82048467290795;140814
2020-01-06 16:00:00;62.81144445349899;62.97416840286038;62.68488138177346;62.93800752522452;99925
2020-01-06 17:00:00;62.94704774463348;63.01032928049625;62.4588758965493;62.67584116236449;238039
2020-01-06 18:00:00;62.67584116236449;62.75720313704519;62.5131172130031;62.62159984591069;100507
2020-01-06 19:00:00;62.5131172130031;62.52215743241206;62.052066023145805;62.31423238600584;232058
2020-01-06 20:00:00;62.31423238600584;62.368473702459625;61.988784487283034;62.11534755900856;114839
2020-01-06 21:00:00;62.11534755900856;62.30519216659687;62.09726712019064;62.287111727778935;49089
2020-01-06 22:00:00;62.296151947187894;62.504076993594126;62.223830191916164;62.25095085014306;91554
2020-01-06 23:00:00;62.25095085014306;62.25095085014306;61.69045724678714;61.78085944087682;104337
2020-01-08 10:00:00;61.79893987969474;62.576398748865856;61.79893987969474;62.4046345800955;129622
2020-01-08 11:00:00;62.39559436068652;62.53119765182103;61.92550295142028;61.952623609647176;206196
2020-01-08 12:00:00;61.96166382905614;62.17862909487133;61.89838229319337;62.13342799782651;141143
2020-01-08 13:00:00;62.124387778417535;62.30519216659687;61.916462732011304;62.259991069552036;158530
2020-01-08 14:00:00;62.259991069552036;62.341353044232726;61.889342073784405;61.934543170829244;120625
2020-01-08 15:00:00;61.9435833902382;61.988784487283034;61.0576418881595;61.43733110333608;382591
2020-01-08 16:00:00;61.43733110333608;61.455411542154025;60.73219398943671;61.14804408224916;293033
2020-01-08 17:00:00;61.13900386284019;61.63621593033335;61.09380276579536;61.41021044510919;220197
2020-01-08 18:00:00;61.41925066451815;61.44637132274505;60.4609874071677;60.78643530589049;373763
2020-01-08 19:00:00;60.77739508648153;60.867797280571196;59.20439690932136;59.5208045886352;921633
2020-01-08 20:00:00;59.53888502745313;59.74681007385936;59.141115373458604;59.285758884002064;298100
