<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
CNYRUBF;15;20230901;090000;13.22;13.25;13.22;13.22;1055
CNYRUBF;15;20230901;091500;13.24;13.25;13.23;13.23;3803
CNYRUBF;15;20230901;093000;13.24;13.24;13.23;13.23;1704
CNYRUBF;15;20230901;094500;13.24;13.25;13.22;13.24;331
CNYRUBF;15;20230901;100000;13.24;13.26;13.23;13.24;2322
CNYRUBF;15;20230901;101500;13.23;13.24;13.22;13.22;274
CNYRUBF;15;20230901;103000;13.22;13.24;13.21;13.22;660
CNYRUBF;15;20230901;104500;13.22;13.24;13.21;13.22;269
CNYRUBF;15;20230901;110000;13.23;13.24;13.22;13.23;365
CNYRUBF;15;20230901;111500;13.23;13.24;13.23;13.23;28
CNYRUBF;15;20230901;113000;13.23;13.24;13.22;13.22;813
CNYRUBF;15;20230901;114500;13.23;13.24;13.22;13.23;717
CNYRUBF;15;20230901;120000;13.24;13.24;13.22;13.23;375
CNYRUBF;15;20230901;123000;13.23;13.24;13.23;13.24;591
CNYRUBF;15;20230901;124500;13.23;13.27;13.23;13.26;1307
CNYRUBF;15;20230901;130000;13.27;13.3;13.26;13.3;1867
CNYRUBF;15;20230901;131500;13.3;13.3;13.26;13.29;3099
CNYRUBF;15;20230901;133000;13.28;13.3;13.28;13.29;674
CNYRUBF;15;20230901;134500;13.3;13.3;13.24;13.27;7083
CNYRUBF;15;20230901;140000;13.29;13.32;13.28;13.3;1940
CNYRUBF;15;20230901;141500;13.3;13.3;13.26;13.27;1415
CNYRUBF;15;20230901;143000;13.28;13.29;13.26;13.26;1674
CNYRUBF;15;20230901;144500;13.27;13.28;13.25;13.27;509
CNYRUBF;15;20230901;150000;13.28;13.28;13.25;13.26;570
CNYRUBF;15;20230901;151500;13.26;13.29;13.25;13.29;526
CNYRUBF;15;20230901;153000;13.3;13.3;13.28;13.28;152
CNYRUBF;15;20230901;154500;13.28;13.3;13.26;13.27;688
CNYRUBF;15;20230901;160000;13.27;13.28;13.26;13.26;1415
CNYRUBF;15;20230901;161500;13.26;13.27;13.25;13.25;1267
CNYRUBF;15;20230901;163000;13.25;13.27;13.24;13.25;669
CNYRUBF;15;20230901;164500;13.24;13.25;13.22;13.22;2707
CNYRUBF;15;20230901;170000;13.22;13.23;13.21;13.22;2784
CNYRUBF;15;20230901;171500;13.23;13.24;13.22;13.22;493
CNYRUBF;15;20230901;173000;13.22;13.23;13.21;13.22;1550
CNYRUBF;15;20230901;174500;13.23;13.24;13.22;13.23;379
CNYRUBF;15;20230901;180000;13.24;13.27;13.23;13.25;910
CNYRUBF;15;20230901;181500;13.26;13.28;13.25;13.26;1585
CNYRUBF;15;20230901;183000;13.26;13.29;13.26;13.27;3242
CNYRUBF;15;20230901;184500;13.27;13.28;13.27;13.27;29
CNYRUBF;15;20230901;190000;13.27;13.28;13.26;13.28;244
CNYRUBF;15;20230901;191500;13.28;13.28;13.26;13.26;462
CNYRUBF;15;20230901;193000;13.27;13.28;13.26;13.28;627
CNYRUBF;15;20230901;194500;13.27;13.27;13.27;13.27;16
CNYRUBF;15;20230901;200000;13.28;13.28;13.27;13.28;256
CNYRUBF;15;20230901;201500;13.28;13.28;13.27;13.27;30
CNYRUBF;15;20230901;203000;13.28;13.28;13.27;13.27;12
CNYRUBF;15;20230901;204500;13.27;13.28;13.27;13.27;72
CNYRUBF;15;20230901;210000;13.28;13.28;13.28;13.28;5
CNYRUBF;15;20230901;211500;13.28;13.28;13.27;13.27;5
CNYRUBF;15;20230901;213000;13.27;13.28;13.26;13.28;985
CNYRUBF;15;20230901;214500;13.27;13.27;13.27;13.27;119
CNYRUBF;15;20230901;220000;13.27;13.27;13.27;13.27;44
CNYRUBF;15;20230901;221500;13.28;13.28;13.27;13.27;50
CNYRUBF;15;20230901;223000;13.27;13.28;13.27;13.28;71
CNYRUBF;15;20230901;230000;13.27;13.27;13.27;13.27;1
CNYRUBF;15;20230901;231500;13.27;13.28;13.26;13.28;538
CNYRUBF;15;20230901;233000;13.28;13.28;13.27;13.28;50
CNYRUBF;15;20230901;234500;13.28;13.28;13.26;13.26;84
CNYRUBF;15;20230904;090000;13.26;13.29;13.26;13.28;508
CNYRUBF;15;20230904;091500;13.29;13.3;13.28;13.28;475
CNYRUBF;15;20230904;093000;13.29;13.3;13.28;13.3;718
CNYRUBF;15;20230904;094500;13.3;13.3;13.28;13.28;1337
CNYRUBF;15;20230904;100000;13.28;13.29;13.27;13.28;712
CNYRUBF;15;20230904;101500;13.28;13.29;13.27;13.27;812
CNYRUBF;15;20230904;103000;13.28;13.29;13.27;13.28;312
CNYRUBF;15;20230904;104500;13.28;13.29;13.27;13.28;878
CNYRUBF;15;20230904;110000;13.29;13.3;13.28;13.29;292
CNYRUBF;15;20230904;111500;13.29;13.29;13.28;13.28;913
CNYRUBF;15;20230904;113000;13.29;13.3;13.28;13.28;4259
CNYRUBF;15;20230904;114500;13.29;13.29;13.27;13.27;438
CNYRUBF;15;20230904;120000;13.28;13.29;13.27;13.29;590
CNYRUBF;15;20230904;121500;13.29;13.29;13.27;13.29;196
CNYRUBF;15;20230904;123000;13.28;13.28;13.27;13.27;221
CNYRUBF;15;20230904;124500;13.28;13.29;13.27;13.28;448
CNYRUBF;15;20230904;130000;13.29;13.3;13.28;13.29;1081
CNYRUBF;15;20230904;131500;13.29;13.3;13.29;13.29;568
CNYRUBF;15;20230904;133000;13.3;13.31;13.29;13.29;487
