<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
CNYRUBF;15;20240902;100000;12.048;12.048;12.022;12.034;107488
CNYRUBF;15;20240902;101500;12.034;12.075;12.034;12.071;57632
CNYRUBF;15;20240902;103000;12.072;12.086;12.059;12.079;79298
CNYRUBF;15;20240902;104500;12.079;12.1;12.071;12.096;52370
CNYRUBF;15;20240902;110000;12.097;12.112;12.091;12.105;59456
CNYRUBF;15;20240902;111500;12.105;12.119;12.087;12.09;56511
CNYRUBF;15;20240902;113000;12.089;12.106;12.072;12.078;48833
CNYRUBF;15;20240902;114500;12.078;12.099;12.072;12.09;22840
CNYRUBF;15;20240902;120000;12.091;12.116;12.055;12.061;69025
CNYRUBF;15;20240902;121500;12.058;12.064;12.012;12.03;110635
CNYRUBF;15;20240902;123000;12.028;12.053;12.01;12.02;102765
CNYRUBF;15;20240902;124500;12.02;12.045;12.003;12.038;104264
CNYRUBF;15;20240902;130000;12.038;12.038;12.006;12.01;48527
CNYRUBF;15;20240902;131500;12.011;12.03;12.011;12.026;22921
CNYRUBF;15;20240902;133000;12.028;12.028;12.014;12.019;20772
CNYRUBF;15;20240902;134500;12.017;12.017;11.99;11.994;127749
CNYRUBF;15;20240902;140000;11.993;11.993;11.934;11.966;74588
CNYRUBF;15;20240902;141500;11.966;12.005;11.949;12.001;71332
CNYRUBF;15;20240902;143000;11.999;12.004;11.972;11.992;31112
CNYRUBF;15;20240902;144500;11.993;12.009;11.992;12.008;30153
CNYRUBF;15;20240902;150000;12.008;12.02;12.003;12.017;119692
CNYRUBF;15;20240902;151500;12.017;12.027;12.013;12.016;23113
CNYRUBF;15;20240902;153000;12.017;12.028;12.005;12.02;45537
CNYRUBF;15;20240902;154500;12.021;12.022;12.013;12.018;3721
CNYRUBF;15;20240902;160000;12.019;12.023;12;12.01;12682
CNYRUBF;15;20240902;161500;12.008;12.011;11.998;12;7723
CNYRUBF;15;20240902;163000;12;12.002;11.983;11.993;20032
CNYRUBF;15;20240902;164500;11.991;11.999;11.991;11.992;10703
CNYRUBF;15;20240902;170000;11.993;12.011;11.966;12.004;18607
CNYRUBF;15;20240902;171500;12.004;12.014;11.998;12.001;13147
CNYRUBF;15;20240902;173000;12;12.026;12;12.014;37991
CNYRUBF;15;20240902;174500;12.015;12.035;12.006;12.011;46126
CNYRUBF;15;20240902;180000;12.013;12.021;12.008;12.018;9420
CNYRUBF;15;20240902;181500;12.019;12.039;12.007;12.021;42085
CNYRUBF;15;20240902;183000;12.021;12.03;12.02;12.03;9667
CNYRUBF;15;20240902;184500;12.028;12.04;12.028;12.034;7066
CNYRUBF;15;20240902;190000;12.026;12.04;12.01;12.023;4646
CNYRUBF;15;20240902;191500;12.022;12.035;12.009;12.015;2929
CNYRUBF;15;20240902;193000;12.015;12.02;12.01;12.012;590
CNYRUBF;15;20240902;194500;12.012;12.012;12.005;12.01;758
CNYRUBF;15;20240902;200000;12.01;12.01;12.003;12.01;4501
CNYRUBF;15;20240902;201500;12.012;12.012;11.996;12.001;1919
