<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
CNYRUBF;15;20240502;090000;12.74;12.748;12.74;12.742;5804
CNYRUBF;15;20240502;091500;12.742;12.751;12.739;12.743;6685
CNYRUBF;15;20240502;093000;12.744;12.756;12.739;12.755;17171
CNYRUBF;15;20240502;094500;12.755;12.758;12.75;12.754;12317
CNYRUBF;15;20240502;100000;12.753;12.753;12.721;12.723;11958
CNYRUBF;15;20240502;101500;12.722;12.73;12.716;12.718;16161
CNYRUBF;15;20240502;103000;12.718;12.721;12.705;12.709;5906
CNYRUBF;15;20240502;104500;12.711;12.719;12.707;12.714;10260
CNYRUBF;15;20240502;110000;12.714;12.728;12.712;12.718;29986
CNYRUBF;15;20240502;111500;12.719;12.719;12.698;12.699;37132
CNYRUBF;15;20240502;113000;12.698;12.702;12.687;12.687;7024
CNYRUBF;15;20240502;114500;12.687;12.687;12.66;12.663;43043
CNYRUBF;15;20240502;120000;12.661;12.662;12.641;12.651;26799
CNYRUBF;15;20240502;121500;12.651;12.667;12.647;12.667;24357
CNYRUBF;15;20240502;123000;12.666;12.669;12.661;12.664;7907
CNYRUBF;15;20240502;124500;12.663;12.667;12.657;12.659;17418
CNYRUBF;15;20240502;130000;12.659;12.667;12.648;12.662;5358
CNYRUBF;15;20240502;131500;12.664;12.669;12.66;12.668;24702
CNYRUBF;15;20240502;133000;12.668;12.668;12.664;12.666;2159
CNYRUBF;15;20240502;134500;12.665;12.665;12.657;12.659;3544
CNYRUBF;15;20240502;140000;12.659;12.659;12.65;12.653;3355
CNYRUBF;15;20240502;141500;12.653;12.654;12.634;12.635;22314
CNYRUBF;15;20240502;143000;12.637;12.66;12.637;12.653;5127
CNYRUBF;15;20240502;144500;12.654;12.662;12.648;12.659;1653
CNYRUBF;15;20240502;150000;12.659;12.674;12.659;12.668;16456
CNYRUBF;15;20240502;151500;12.668;12.678;12.664;12.677;5572
CNYRUBF;15;20240502;153000;12.677;12.68;12.67;12.678;8960
CNYRUBF;15;20240502;154500;12.677;12.678;12.667;12.676;7492
CNYRUBF;15;20240502;160000;12.675;12.693;12.672;12.691;11099
CNYRUBF;15;20240502;161500;12.693;12.716;12.69;12.709;14265
CNYRUBF;15;20240502;163000;12.709;12.72;12.701;12.714;7530
CNYRUBF;15;20240502;164500;12.714;12.717;12.697;12.698;2507
CNYRUBF;15;20240502;170000;12.699;12.7;12.683;12.693;3883
CNYRUBF;15;20240502;171500;12.694;12.694;12.668;12.679;9672
CNYRUBF;15;20240502;173000;12.679;12.697;12.679;12.697;3777
CNYRUBF;15;20240502;174500;12.695;12.712;12.695;12.71;3027
CNYRUBF;15;20240502;180000;12.71;12.711;12.697;12.697;2514
CNYRUBF;15;20240502;181500;12.699;12.706;12.695;12.698;4281
CNYRUBF;15;20240502;183000;12.697;12.699;12.69;12.69;2800
CNYRUBF;15;20240502;184500;12.69;12.691;12.687;12.688;1188
CNYRUBF;15;20240502;190000;12.691;12.699;12.687;12.695;859
CNYRUBF;15;20240502;191500;12.696;12.697;12.695;12.697;749
CNYRUBF;15;20240502;193000;12.697;12.702;12.694;12.698;2588
CNYRUBF;15;20240502;194500;12.697;12.703;12.697;12.699;262
CNYRUBF;15;20240502;200000;12.699;12.704;12.699;12.702;98
CNYRUBF;15;20240502;201500;12.703;12.709;12.703;12.705;877
CNYRUBF;15;20240502;203000;12.704;12.705;12.7;12.702;1396
CNYRUBF;15;20240502;204500;12.702;12.71;12.702;12.707;291
CNYRUBF;15;20240502;210000;12.707;12.717;12.706;12.713;5198
CNYRUBF;15;20240502;211500;12.713;12.727;12.713;12.719;3858
CNYRUBF;15;20240502;213000;12.719;12.73;12.718;12.718;1521
CNYRUBF;15;20240502;214500;12.718;12.72;12.715;12.72;452
CNYRUBF;15;20240502;220000;12.719;12.728;12.716;12.72;853
CNYRUBF;15;20240502;221500;12.72;12.72;12.712;12.713;2385
CNYRUBF;15;20240502;223000;12.717;12.719;12.713;12.719;170
CNYRUBF;15;20240502;224500;12.72;12.724;12.719;12.72;255
CNYRUBF;15;20240502;230000;12.72;12.72;12.716;12.716;170
CNYRUBF;15;20240502;231500;12.716;12.717;12.716;12.716;305
CNYRUBF;15;20240502;233000;12.717;12.717;12.711;12.711;524
CNYRUBF;15;20240502;234500;12.712;12.72;12.71;12.72;210
CNYRUBF;15;20240503;090000;12.71;12.715;12.703;12.71;10313
CNYRUBF;15;20240503;091500;12.714;12.716;12.711;12.712;1988
CNYRUBF;15;20240503;093000;12.712;12.717;12.711;12.717;4002
CNYRUBF;15;20240503;094500;12.713;12.731;12.712;12.73;3636
CNYRUBF;15;20240503;100000;12.731;12.732;12.708;12.715;7547
CNYRUBF;15;20240503;101500;12.715;12.72;12.709;12.716;2839
CNYRUBF;15;20240503;103000;12.716;12.716;12.688;12.689;14389
CNYRUBF;15;20240503;104500;12.689;12.708;12.683;12.706;9580
CNYRUBF;15;20240503;110000;12.707;12.71;12.692;12.698;5834
CNYRUBF;15;20240503;111500;12.697;12.71;12.694;12.706;28995
CNYRUBF;15;20240503;113000;12.706;12.71;12.696;12.705;74877
CNYRUBF;15;20240503;114500;12.705;12.708;12.7;12.703;10916
CNYRUBF;15;20240503;120000;12.706;12.707;12.703;12.707;1864
CNYRUBF;15;20240503;121500;12.707;12.712;12.7;12.703;5263
CNYRUBF;15;20240503;123000;12.702;12.707;12.701;12.704;1829
CNYRUBF;15;20240503;124500;12.704;12.704;12.7;12.7;922
CNYRUBF;15;20240503;130000;12.701;12.701;12.689;12.692;11270
CNYRUBF;15;20240503;131500;12.693;12.697;12.691;12.696;6000
CNYRUBF;15;20240503;133000;12.696;12.701;12.695;12.697;4797
CNYRUBF;15;20240503;134500;12.697;12.697;12.693;12.695;1127
CNYRUBF;15;20240503;140000;12.695;12.7;12.689;12.699;5535
CNYRUBF;15;20240503;141500;12.7;12.703;12.691;12.701;12279
CNYRUBF;15;20240503;143000;12.7;12.701;12.696;12.696;632
CNYRUBF;15;20240503;144500;12.699;12.714;12.699;12.709;5171
CNYRUBF;15;20240503;150000;12.712;12.719;12.704;12.718;6219
CNYRUBF;15;20240503;151500;12.717;12.723;12.715;12.717;12741
CNYRUBF;15;20240503;153000;12.716;12.743;12.714;12.725;34906
CNYRUBF;15;20240503;154500;12.726;12.742;12.724;12.735;14436
CNYRUBF;15;20240503;160000;12.735;12.74;12.727;12.727;11823
CNYRUBF;15;20240503;161500;12.727;12.729;12.716;12.726;10440
CNYRUBF;15;20240503;163000;12.726;12.726;12.708;12.709;5794
CNYRUBF;15;20240503;164500;12.71;12.718;12.702;12.714;2406
CNYRUBF;15;20240503;170000;12.713;12.719;12.703;12.705;8987
CNYRUBF;15;20240503;171500;12.705;12.715;12.705;12.708;2266
CNYRUBF;15;20240503;173000;12.708;12.71;12.703;12.706;567
CNYRUBF;15;20240503;174500;12.707;12.71;12.703;12.709;1737
CNYRUBF;15;20240503;180000;12.709;12.71;12.707;12.71;583
CNYRUBF;15;20240503;181500;12.709;12.709;12.701;12.701;3694
CNYRUBF;15;20240503;183000;12.701;12.704;12.698;12.703;10054
CNYRUBF;15;20240503;184500;12.702;12.703;12.698;12.7;1435
CNYRUBF;15;20240503;190000;12.71;12.718;12.704;12.707;1034
CNYRUBF;15;20240503;191500;12.707;12.708;12.704;12.706;714
CNYRUBF;15;20240503;193000;12.706;12.708;12.705;12.707;857
CNYRUBF;15;20240503;194500;12.707;12.71;12.705;12.705;346
CNYRUBF;15;20240503;200000;12.705;12.705;12.704;12.704;660
CNYRUBF;15;20240503;201500;12.705;12.705;12.704;12.704;229
CNYRUBF;15;20240503;203000;12.704;12.705;12.704;12.705;82
CNYRUBF;15;20240503;204500;12.703;12.705;12.7;12.702;132
CNYRUBF;15;20240503;210000;12.703;12.703;12.703;12.703;100
CNYRUBF;15;20240503;211500;12.704;12.705;12.704;12.705;735
CNYRUBF;15;20240503;213000;12.704;12.71;12.703;12.705;678
CNYRUBF;15;20240503;214500;12.705;12.709;12.705;12.708;708
CNYRUBF;15;20240503;220000;12.708;12.708;12.707;12.707;3
CNYRUBF;15;20240503;221500;12.708;12.708;12.704;12.704;59
CNYRUBF;15;20240503;223000;12.707;12.707;12.704;12.707;28
CNYRUBF;15;20240503;224500;12.708;12.714;12.707;12.714;131
CNYRUBF;15;20240503;230000;12.714;12.716;12.713;12.713;181
CNYRUBF;15;20240503;231500;12.715;12.717;12.712;12.715;339
CNYRUBF;15;20240503;233000;12.712;12.716;12.71;12.71;1579
CNYRUBF;15;20240503;234500;12.716;12.717;12.71;12.717;40
CNYRUBF;15;20240506;090000;12.712;12.714;12.687;12.704;32692
CNYRUBF;15;20240506;091500;12.704;12.707;12.703;12.705;1843
CNYRUBF;15;20240506;093000;12.706;12.706;12.7;12.7;1929
CNYRUBF;15;20240506;094500;12.7;12.7;12.669;12.672;7382
CNYRUBF;15;20240506;100000;12.672;12.68;12.658;12.672;17773
CNYRUBF;15;20240506;101500;12.669;12.679;12.661;12.678;3576
CNYRUBF;15;20240506;103000;12.679;12.688;12.676;12.68;14275
CNYRUBF;15;20240506;104500;12.682;12.682;12.671;12.674;3401
CNYRUBF;15;20240506;110000;12.671;12.672;12.664;12.664;4715
CNYRUBF;15;20240506;111500;12.664;12.666;12.654;12.661;5997
