<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
USDRUBF;5;20240103;090000;90.92;91.09;90.92;91.01;875
USDRUBF;5;20240103;090500;90.99;91.07;90.98;91.07;595
USDRUBF;5;20240103;091000;91.05;91.14;91.02;91.11;574
USDRUBF;5;20240103;091500;91.1;91.17;91.1;91.12;157
USDRUBF;5;20240103;092000;91.11;91.15;91.08;91.13;286
USDRUBF;5;20240103;092500;91.12;91.12;90.98;90.98;483
USDRUBF;5;20240103;093000;90.99;91.02;90.98;91.01;21
USDRUBF;5;20240103;093500;91.02;91.02;90.97;90.97;67
USDRUBF;5;20240103;094000;90.98;91;90.98;90.98;55
USDRUBF;5;20240103;094500;90.99;90.99;90.97;90.97;38
USDRUBF;5;20240103;095000;90.99;91;90.98;91;56
USDRUBF;5;20240103;095500;91;91.01;91;91.01;41
USDRUBF;5;20240103;100000;91;91.03;91;91.02;929
USDRUBF;5;20240103;100500;91.03;91.21;91.03;91.18;896
USDRUBF;5;20240103;101000;91.19;91.26;91.19;91.23;554
USDRUBF;5;20240103;101500;91.23;91.29;91.14;91.21;665
USDRUBF;5;20240103;102000;91.19;91.29;91.19;91.25;109
USDRUBF;5;20240103;102500;91.25;91.31;91.21;91.26;163
USDRUBF;5;20240103;103000;91.28;91.35;91.25;91.34;268
USDRUBF;5;20240103;103500;91.32;91.38;91.3;91.34;997
USDRUBF;5;20240103;104000;91.37;91.44;91.37;91.38;439
USDRUBF;5;20240103;104500;91.39;91.44;91.37;91.43;221
USDRUBF;5;20240103;105000;91.43;91.44;91.38;91.39;164
USDRUBF;5;20240103;105500;91.38;91.39;91.31;91.32;195
USDRUBF;5;20240103;110000;91.33;91.4;91.33;91.36;511
USDRUBF;5;20240103;110500;91.37;91.4;91.35;91.37;141
USDRUBF;5;20240103;111000;91.39;91.39;91.33;91.34;88
USDRUBF;5;20240103;111500;91.34;91.38;91.33;91.36;132
USDRUBF;5;20240103;112000;91.37;91.42;91.35;91.4;103
USDRUBF;5;20240103;112500;91.39;91.4;91.38;91.39;32
USDRUBF;5;20240103;113000;91.4;91.4;91.33;91.33;141
USDRUBF;5;20240103;113500;91.32;91.36;91.3;91.36;156
USDRUBF;5;20240103;114000;91.34;91.36;91.33;91.36;11
USDRUBF;5;20240103;114500;91.34;91.4;91.34;91.39;254
USDRUBF;5;20240103;115000;91.39;91.41;91.38;91.39;65
USDRUBF;5;20240103;115500;91.39;91.42;91.39;91.42;376
USDRUBF;5;20240103;120000;91.41;91.51;91.41;91.5;286
USDRUBF;5;20240103;120500;91.51;91.51;91.42;91.42;187
USDRUBF;5;20240103;121000;91.42;91.47;91.42;91.47;129
USDRUBF;5;20240103;121500;91.46;91.51;91.46;91.49;188
USDRUBF;5;20240103;122000;91.5;91.5;91.43;91.43;132
USDRUBF;5;20240103;122500;91.43;91.48;91.43;91.47;317
USDRUBF;5;20240103;123000;91.47;91.49;91.47;91.47;96
USDRUBF;5;20240103;123500;91.48;91.5;91.47;91.5;178
USDRUBF;5;20240103;124000;91.5;91.53;91.5;91.51;139
USDRUBF;5;20240103;124500;91.51;91.51;91.48;91.48;229
USDRUBF;5;20240103;125000;91.47;91.5;91.47;91.49;531
USDRUBF;5;20240103;125500;91.48;91.5;91.47;91.47;143
USDRUBF;5;20240103;130000;91.49;91.53;91.49;91.52;160
USDRUBF;5;20240103;130500;91.54;91.68;91.54;91.68;689
USDRUBF;5;20240103;131000;91.67;91.68;91.59;91.59;157
USDRUBF;5;20240103;131500;91.61;91.77;91.61;91.76;582
USDRUBF;5;20240103;132000;91.76;91.89;91.74;91.83;1355
USDRUBF;5;20240103;132500;91.84;91.84;91.71;91.73;718
USDRUBF;5;20240103;133000;91.74;91.83;91.74;91.79;267
USDRUBF;5;20240103;133500;91.78;91.79;91.76;91.78;137
USDRUBF;5;20240103;134000;91.78;91.78;91.7;91.75;213
USDRUBF;5;20240103;134500;91.76;91.8;91.76;91.8;65
USDRUBF;5;20240103;135000;91.8;91.8;91.7;91.7;151
USDRUBF;5;20240103;135500;91.71;91.71;91.6;91.66;482
USDRUBF;5;20240103;140500;91.64;91.77;91.64;91.77;252
USDRUBF;5;20240103;141000;91.77;91.82;91.74;91.81;188
USDRUBF;5;20240103;141500;91.8;91.87;91.8;91.8;375
USDRUBF;5;20240103;142000;91.81;91.81;91.77;91.78;238
USDRUBF;5;20240103;142500;91.75;91.75;91.65;91.65;196
USDRUBF;5;20240103;143000;91.67;91.68;91.61;91.66;238
USDRUBF;5;20240103;143500;91.68;91.82;91.68;91.74;463
USDRUBF;5;20240103;144000;91.75;91.82;91.74;91.82;68
USDRUBF;5;20240103;144500;91.77;91.77;91.72;91.77;310
USDRUBF;5;20240103;145000;91.76;91.77;91.71;91.75;259
USDRUBF;5;20240103;145500;91.75;91.75;91.74;91.74;33
USDRUBF;5;20240103;150000;91.75;91.77;91.74;91.77;184
USDRUBF;5;20240103;150500;91.79;91.82;91.78;91.82;32
USDRUBF;5;20240103;151000;91.83;91.84;91.81;91.81;126
USDRUBF;5;20240103;151500;91.82;91.82;91.75;91.75;52
USDRUBF;5;20240103;152000;91.76;91.76;91.73;91.75;249
USDRUBF;5;20240103;152500;91.75;91.75;91.74;91.75;152
USDRUBF;5;20240103;153000;91.77;91.81;91.75;91.81;146
USDRUBF;5;20240103;153500;91.82;91.93;91.82;91.92;478
USDRUBF;5;20240103;154000;91.93;91.95;91.88;91.93;399
USDRUBF;5;20240103;154500;91.94;91.97;91.89;91.9;400
USDRUBF;5;20240103;155000;91.89;91.91;91.86;91.86;260
USDRUBF;5;20240103;155500;91.86;91.94;91.86;91.92;283
USDRUBF;5;20240103;160000;91.92;91.93;91.91;91.91;234
USDRUBF;5;20240103;160500;91.89;91.9;91.85;91.85;92
USDRUBF;5;20240103;161000;91.86;91.87;91.86;91.87;24
USDRUBF;5;20240103;161500;91.87;91.89;91.86;91.87;182
USDRUBF;5;20240103;162000;91.87;91.87;91.79;91.81;341
USDRUBF;5;20240103;162500;91.81;91.81;91.75;91.75;720
USDRUBF;5;20240103;163000;91.77;91.84;91.76;91.84;137
USDRUBF;5;20240103;163500;91.82;91.82;91.77;91.77;433
USDRUBF;5;20240103;164000;91.76;91.76;91.71;91.73;671
USDRUBF;5;20240103;164500;91.73;91.77;91.65;91.65;647
USDRUBF;5;20240103;165000;91.65;91.72;91.61;91.71;270
USDRUBF;5;20240103;165500;91.72;91.8;91.7;91.8;424
USDRUBF;5;20240103;170000;91.78;91.83;91.72;91.83;249
USDRUBF;5;20240103;170500;91.79;91.79;91.75;91.76;125
USDRUBF;5;20240103;171000;91.76;91.8;91.75;91.78;83
USDRUBF;5;20240103;171500;91.77;91.77;91.71;91.71;155
USDRUBF;5;20240103;172000;91.7;91.83;91.7;91.81;539
USDRUBF;5;20240103;172500;91.81;91.82;91.76;91.78;154
USDRUBF;5;20240103;173000;91.78;91.83;91.77;91.81;215
USDRUBF;5;20240103;173500;91.82;91.82;91.79;91.81;91
USDRUBF;5;20240103;174000;91.8;91.81;91.77;91.77;253
USDRUBF;5;20240103;174500;91.77;91.77;91.74;91.75;199
USDRUBF;5;20240103;175000;91.75;91.77;91.74;91.77;409
USDRUBF;5;20240103;175500;91.76;91.77;91.76;91.76;81
USDRUBF;5;20240103;180000;91.76;91.82;91.72;91.74;1319
USDRUBF;5;20240103;180500;91.75;91.77;91.74;91.76;412
USDRUBF;5;20240103;181000;91.77;91.78;91.76;91.78;188
USDRUBF;5;20240103;181500;91.78;91.8;91.78;91.8;34
USDRUBF;5;20240103;182000;91.81;91.85;91.81;91.85;222
USDRUBF;5;20240103;182500;91.84;91.86;91.81;91.85;354
USDRUBF;5;20240103;183000;91.86;91.89;91.86;91.86;288
USDRUBF;5;20240103;183500;91.87;91.9;91.85;91.88;431
USDRUBF;5;20240103;184000;91.88;91.9;91.84;91.86;441
USDRUBF;5;20240103;184500;91.87;91.92;91.86;91.92;377
USDRUBF;5;20240103;190500;91.93;91.96;91.93;91.95;221
USDRUBF;5;20240103;191000;91.95;91.98;91.94;91.98;187
USDRUBF;5;20240103;191500;91.98;92.01;91.97;91.97;568
USDRUBF;5;20240103;192000;91.97;92;91.96;92;58
USDRUBF;5;20240103;192500;92;92;91.98;91.98;54
USDRUBF;5;20240103;193000;91.98;92;91.98;92;16
USDRUBF;5;20240103;193500;92.01;92.01;91.98;91.99;29
USDRUBF;5;20240103;194000;92.01;92.08;92;92.08;509
USDRUBF;5;20240103;194500;92.09;92.09;92.07;92.08;44
USDRUBF;5;20240103;195000;92.09;92.1;92.04;92.09;168
USDRUBF;5;20240103;195500;92.08;92.09;92.05;92.05;32
USDRUBF;5;20240103;200000;92.08;92.15;92.07;92.15;569
USDRUBF;5;20240103;200500;92.14;92.15;92.12;92.14;191
USDRUBF;5;20240103;201000;92.15;92.18;92.15;92.17;220
USDRUBF;5;20240103;201500;92.15;92.17;92.14;92.17;33
USDRUBF;5;20240103;202000;92.16;92.22;92.14;92.2;746
USDRUBF;5;20240103;202500;92.19;92.27;92.18;92.24;293
USDRUBF;5;20240103;203000;92.24;92.27;92.24;92.24;70
USDRUBF;5;20240103;203500;92.25;92.25;92.19;92.19;81
USDRUBF;5;20240103;204000;92.2;92.22;92.19;92.21;113
USDRUBF;5;20240103;204500;92.21;92.22;92.19;92.19;17
