<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
USDRUBF;30;20230901;090000;96.06;96.27;96.06;96.21;1805
USDRUBF;30;20230901;093000;96.23;96.27;96.18;96.21;1552
USDRUBF;30;20230901;100000;96.22;96.35;96.05;96.08;2391
USDRUBF;30;20230901;103000;96.06;96.18;95.97;96.12;2122
USDRUBF;30;20230901;110000;96.1;96.22;96.08;96.18;1606
USDRUBF;30;20230901;113000;96.15;96.19;96.1;96.19;663
USDRUBF;30;20230901;120000;96.16;96.24;96.15;96.16;951
USDRUBF;30;20230901;123000;96.18;96.39;96.13;96.38;3788
USDRUBF;30;20230901;130000;96.38;96.61;96.37;96.53;6066
USDRUBF;30;20230901;133000;96.54;96.6;96.15;96.39;4943
USDRUBF;30;20230901;140000;96.47;96.72;96.34;96.38;4398
USDRUBF;30;20230901;143000;96.36;96.39;96.18;96.34;3063
USDRUBF;30;20230901;150000;96.35;96.4;96.12;96.36;2560
USDRUBF;30;20230901;153000;96.36;96.41;96.11;96.27;850
USDRUBF;30;20230901;160000;96.26;96.29;96.09;96.12;1313
USDRUBF;30;20230901;163000;96.14;96.16;95.73;95.73;4262
USDRUBF;30;20230901;170000;95.74;95.95;95.73;95.89;4759
USDRUBF;30;20230901;173000;95.89;96.07;95.85;96.01;3412
USDRUBF;30;20230901;180000;96.02;96.4;96.02;96.39;1970
USDRUBF;30;20230901;183000;96.4;96.44;96.35;96.4;772
USDRUBF;30;20230901;190000;96.34;96.4;96.31;96.31;231
USDRUBF;30;20230901;193000;96.31;96.35;96.31;96.34;75
USDRUBF;30;20230901;200000;96.33;96.35;96.32;96.35;100
USDRUBF;30;20230901;203000;96.35;96.36;96.34;96.36;24
USDRUBF;30;20230901;210000;96.35;96.4;96.35;96.35;277
USDRUBF;30;20230901;213000;96.35;96.35;96.32;96.33;53
USDRUBF;30;20230901;220000;96.32;96.33;96.32;96.32;153
USDRUBF;30;20230901;223000;96.33;96.34;96.32;96.34;85
USDRUBF;30;20230901;230000;96.33;96.34;96.3;96.3;71
USDRUBF;30;20230901;233000;96.34;96.34;96.28;96.28;51
USDRUBF;30;20230904;090000;96.27;96.45;96.26;96.43;1134
USDRUBF;30;20230904;093000;96.43;96.45;96.34;96.35;484
USDRUBF;30;20230904;100000;96.35;96.48;96.26;96.32;1623
USDRUBF;30;20230904;103000;96.34;96.5;96.34;96.5;1573
USDRUBF;30;20230904;110000;96.48;96.55;96.46;96.53;1144
USDRUBF;30;20230904;113000;96.55;96.64;96.47;96.51;1174
USDRUBF;30;20230904;120000;96.51;96.58;96.48;96.54;484
USDRUBF;30;20230904;123000;96.53;96.61;96.51;96.61;1379
USDRUBF;30;20230904;130000;96.61;96.67;96.58;96.62;1416
USDRUBF;30;20230904;133000;96.65;96.68;96.58;96.62;1903
USDRUBF;30;20230904;140000;96.66;96.71;96.61;96.7;623
USDRUBF;30;20230904;143000;96.67;96.8;96.63;96.75;923
USDRUBF;30;20230904;150000;96.77;96.9;96.71;96.8;2896
USDRUBF;30;20230904;153000;96.83;96.91;96.71;96.83;915
USDRUBF;30;20230904;160000;96.86;96.87;96.71;96.73;521
USDRUBF;30;20230904;163000;96.72;96.84;96.67;96.69;756
USDRUBF;30;20230904;170000;96.68;96.7;96.59;96.67;1510
USDRUBF;30;20230904;173000;96.66;96.78;96.59;96.75;1205
USDRUBF;30;20230904;180000;96.73;96.83;96.67;96.77;1205
USDRUBF;30;20230904;183000;96.79;96.79;96.68;96.76;540
USDRUBF;30;20230904;190000;96.78;96.8;96.76;96.78;31
USDRUBF;30;20230904;193000;96.77;96.89;96.76;96.88;113
USDRUBF;30;20230904;200000;96.9;96.91;96.86;96.88;266
USDRUBF;30;20230904;203000;96.88;96.9;96.86;96.87;88
USDRUBF;30;20230904;210000;96.89;96.95;96.83;96.94;79
USDRUBF;30;20230904;213000;96.91;96.94;96.87;96.93;58
USDRUBF;30;20230904;220000;96.89;96.9;96.84;96.84;63
USDRUBF;30;20230904;223000;96.83;96.94;96.81;96.94;210
USDRUBF;30;20230904;230000;96.91;96.97;96.89;96.93;226
USDRUBF;30;20230904;233000;96.93;96.97;96.89;96.93;68
USDRUBF;30;20230905;090000;97.01;97.25;97.01;97.21;1918
USDRUBF;30;20230905;093000;97.22;97.27;97.19;97.25;839
USDRUBF;30;20230905;100000;97.25;97.41;97.2;97.37;3025
USDRUBF;30;20230905;103000;97.38;97.59;97.37;97.55;3290
USDRUBF;30;20230905;110000;97.58;97.62;97.52;97.52;4073
USDRUBF;30;20230905;113000;97.53;97.58;97.46;97.52;2105
USDRUBF;30;20230905;120000;97.53;97.55;97.41;97.42;1438
USDRUBF;30;20230905;123000;97.42;97.59;97.37;97.57;967
USDRUBF;30;20230905;130000;97.58;97.64;97.27;97.44;2216
USDRUBF;30;20230905;133000;97.43;97.55;97.43;97.5;999
USDRUBF;30;20230905;140000;97.52;97.6;97.46;97.5;903
USDRUBF;30;20230905;143000;97.5;97.52;97.38;97.41;853
USDRUBF;30;20230905;150000;97.42;97.59;97.39;97.54;665
USDRUBF;30;20230905;153000;97.56;97.77;97.52;97.55;2645
USDRUBF;30;20230905;160000;97.55;97.69;97.52;97.69;1769
USDRUBF;30;20230905;163000;97.67;97.69;97.63;97.69;4875
USDRUBF;30;20230905;170000;97.69;97.78;97.68;97.69;1521
USDRUBF;30;20230905;173000;97.7;97.84;97.63;97.76;873
USDRUBF;30;20230905;180000;97.79;97.83;97.72;97.77;910
USDRUBF;30;20230905;183000;97.78;97.85;97.77;97.85;971
USDRUBF;30;20230905;190000;97.85;97.92;97.83;97.9;411
USDRUBF;30;20230905;193000;97.9;97.92;97.88;97.88;335
USDRUBF;30;20230905;200000;97.88;97.92;97.86;97.92;202
USDRUBF;30;20230905;203000;97.9;97.98;97.9;97.94;132
USDRUBF;30;20230905;210000;97.95;98;97.95;97.96;266
USDRUBF;30;20230905;213000;97.96;97.96;97.9;97.95;69
USDRUBF;30;20230905;220000;97.92;97.97;97.9;97.9;288
USDRUBF;30;20230905;223000;97.9;97.91;97.89;97.91;175
USDRUBF;30;20230905;230000;97.93;97.98;97.91;97.98;140
USDRUBF;30;20230905;233000;97.95;97.99;97.94;97.96;130
USDRUBF;30;20230906;090000;97.89;97.94;97.61;97.75;1997
USDRUBF;30;20230906;093000;97.76;97.76;97.26;97.52;14826
USDRUBF;30;20230906;100000;97.52;97.83;97.47;97.72;8881
USDRUBF;30;20230906;103000;97.72;97.88;97.57;97.69;2677
USDRUBF;30;20230906;110000;97.71;97.72;97.58;97.68;2775
