<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
USDRUBF;30;20240103;090000;90.92;91.17;90.92;90.98;2970
USDRUBF;30;20240103;093000;90.99;91.02;90.97;91.01;278
USDRUBF;30;20240103;100000;91;91.31;91;91.26;3316
USDRUBF;30;20240103;103000;91.28;91.44;91.25;91.32;2284
USDRUBF;30;20240103;110000;91.33;91.42;91.33;91.39;1007
USDRUBF;30;20240103;113000;91.4;91.42;91.3;91.42;1003
USDRUBF;30;20240103;120000;91.41;91.51;91.41;91.47;1239
USDRUBF;30;20240103;123000;91.47;91.53;91.47;91.47;1316
USDRUBF;30;20240103;130000;91.49;91.89;91.49;91.73;3661
USDRUBF;30;20240103;133000;91.74;91.83;91.6;91.66;1315
USDRUBF;30;20240103;140000;91.64;91.87;91.64;91.65;1249
USDRUBF;30;20240103;143000;91.67;91.82;91.61;91.74;1371
USDRUBF;30;20240103;150000;91.75;91.84;91.73;91.75;795
USDRUBF;30;20240103;153000;91.77;91.97;91.75;91.92;1966
USDRUBF;30;20240103;160000;91.92;91.93;91.75;91.75;1593
USDRUBF;30;20240103;163000;91.77;91.84;91.61;91.8;2582
USDRUBF;30;20240103;170000;91.78;91.83;91.7;91.78;1305
USDRUBF;30;20240103;173000;91.78;91.83;91.74;91.76;1248
USDRUBF;30;20240103;180000;91.76;91.86;91.72;91.85;2529
USDRUBF;30;20240103;183000;91.86;91.92;91.84;91.92;1537
USDRUBF;30;20240103;190000;91.93;92.01;91.93;91.98;1088
USDRUBF;30;20240103;193000;91.98;92.1;91.98;92.05;798
USDRUBF;30;20240103;200000;92.08;92.27;92.07;92.24;2052
USDRUBF;30;20240103;203000;92.24;92.27;92.16;92.19;574
USDRUBF;30;20240103;210000;92.17;92.21;92.15;92.19;150
USDRUBF;30;20240103;213000;92.17;92.25;92.16;92.19;193
USDRUBF;30;20240103;220000;92.19;92.28;92.16;92.2;217
USDRUBF;30;20240103;223000;92.22;92.25;92.22;92.25;63
USDRUBF;30;20240103;230000;92.24;92.25;92.16;92.18;609
USDRUBF;30;20240103;233000;92.17;92.18;92.16;92.18;51
USDRUBF;30;20240104;090000;92.2;92.27;91.97;91.98;4716
USDRUBF;30;20240104;093000;91.97;92.01;91.8;91.96;3000
USDRUBF;30;20240104;100000;91.95;92.03;91.55;91.63;3703
USDRUBF;30;20240104;103000;91.63;91.66;91.2;91.37;7723
USDRUBF;30;20240104;110000;91.34;91.45;91.18;91.35;4506
USDRUBF;30;20240104;113000;91.37;91.52;91.26;91.52;1491
USDRUBF;30;20240104;120000;91.52;91.63;91.36;91.37;3086
USDRUBF;30;20240104;123000;91.37;91.41;91.2;91.22;3834
USDRUBF;30;20240104;130000;91.21;91.54;91.14;91.37;4506
USDRUBF;30;20240104;133000;91.36;91.46;91.36;91.46;560
USDRUBF;30;20240104;140000;91.47;91.7;91.47;91.64;2047
USDRUBF;30;20240104;143000;91.64;91.71;91.62;91.66;1222
USDRUBF;30;20240104;150000;91.66;91.68;91.45;91.64;1887
USDRUBF;30;20240104;153000;91.64;91.66;91.49;91.5;1355
USDRUBF;30;20240104;160000;91.49;91.51;91.34;91.37;2217
USDRUBF;30;20240104;163000;91.38;91.42;91.34;91.38;621
USDRUBF;30;20240104;170000;91.38;91.54;91.34;91.47;873
USDRUBF;30;20240104;173000;91.5;91.68;91.5;91.51;1153
USDRUBF;30;20240104;180000;91.51;91.59;91.39;91.39;971
USDRUBF;30;20240104;183000;91.4;91.4;91.31;91.4;1457
USDRUBF;30;20240104;190000;91.39;91.53;91.36;91.36;562
USDRUBF;30;20240104;193000;91.36;91.4;91.35;91.38;194
USDRUBF;30;20240104;200000;91.39;91.4;91.37;91.4;130
USDRUBF;30;20240104;203000;91.4;91.46;91.38;91.45;30
USDRUBF;30;20240104;210000;91.44;91.45;91.38;91.4;75
USDRUBF;30;20240104;213000;91.4;91.41;91.38;91.39;54
USDRUBF;30;20240104;220000;91.4;91.4;91.39;91.39;5
USDRUBF;30;20240104;223000;91.41;91.44;91.39;91.41;91
USDRUBF;30;20240104;230000;91.42;91.44;91.4;91.44;70
USDRUBF;30;20240104;233000;91.43;91.44;91.4;91.4;29
USDRUBF;30;20240105;090000;91.48;91.62;91.45;91.5;1273
USDRUBF;30;20240105;093000;91.54;91.75;91.53;91.64;2002
USDRUBF;30;20240105;100000;91.66;91.66;91.33;91.34;2006
USDRUBF;30;20240105;103000;91.34;91.34;91.2;91.29;1668
USDRUBF;30;20240105;110000;91.26;91.26;91.01;91.08;4837
USDRUBF;30;20240105;113000;91.08;91.3;91.03;91.21;2398
USDRUBF;30;20240105;120000;91.21;91.23;90.99;91.07;3714
USDRUBF;30;20240105;123000;91.06;91.18;91.02;91.15;1432
USDRUBF;30;20240105;130000;91.14;91.23;91.08;91.11;1443
USDRUBF;30;20240105;133000;91.1;91.19;91.05;91.07;953
USDRUBF;30;20240105;140000;91.06;91.12;90.93;91.12;1487
USDRUBF;30;20240105;143000;91.14;91.15;91.06;91.06;603
USDRUBF;30;20240105;150000;91.05;91.1;91.02;91.09;347
USDRUBF;30;20240105;153000;91.1;91.24;91.1;91.2;1034
USDRUBF;30;20240105;160000;91.18;91.25;91.15;91.19;659
USDRUBF;30;20240105;163000;91.19;91.28;91.07;91.08;1382
USDRUBF;30;20240105;170000;91.06;91.22;91.02;91.11;928
USDRUBF;30;20240105;173000;91.11;91.14;91.03;91.06;409
USDRUBF;30;20240105;180000;91.06;91.06;90.9;90.94;1398
USDRUBF;30;20240105;183000;90.92;90.95;90.86;90.87;523
USDRUBF;30;20240105;190000;90.89;90.97;90.82;90.88;447
USDRUBF;30;20240105;193000;90.88;90.89;90.86;90.89;209
USDRUBF;30;20240105;200000;90.89;90.95;90.89;90.91;131
USDRUBF;30;20240105;203000;90.9;90.94;90.89;90.93;48
USDRUBF;30;20240105;210000;90.92;90.94;90.89;90.89;114
USDRUBF;30;20240105;213000;90.92;90.92;90.88;90.9;23
USDRUBF;30;20240105;220000;90.9;90.96;90.9;90.92;86
USDRUBF;30;20240105;223000;90.92;90.94;90.89;90.91;99
USDRUBF;30;20240105;230000;90.9;90.97;90.88;90.97;76
USDRUBF;30;20240105;233000;90.98;91;90.96;91;387
USDRUBF;30;20240108;090000;91.14;91.24;91.11;91.12;1469
USDRUBF;30;20240108;093000;91.13;91.19;90.99;91.09;2014
USDRUBF;30;20240108;100000;91.09;91.38;91;91.1;3204
USDRUBF;30;20240108;103000;91.11;91.19;91.1;91.18;999
USDRUBF;30;20240108;110000;91.19;91.27;91.11;91.16;1018
USDRUBF;30;20240108;113000;91.17;91.2;91.02;91.02;1885
USDRUBF;30;20240108;120000;91.02;91.02;90.52;90.61;6602
USDRUBF;30;20240108;123000;90.59;90.84;90.57;90.76;3774
USDRUBF;30;20240108;130000;90.76;90.79;90.61;90.72;2026
USDRUBF;30;20240108;133000;90.72;90.88;90.61;90.83;1758
USDRUBF;30;20240108;140000;90.87;91.06;90.86;91.03;2155
USDRUBF;30;20240108;143000;91.07;91.45;91.06;91.37;5683
USDRUBF;30;20240108;150000;91.37;91.56;91.35;91.4;6061
USDRUBF;30;20240108;153000;91.4;91.59;91.36;91.57;2629
USDRUBF;30;20240108;160000;91.55;91.74;91.48;91.62;3426
USDRUBF;30;20240108;163000;91.65;91.74;91.5;91.59;2852
USDRUBF;30;20240108;170000;91.6;91.69;91.44;91.54;1942
USDRUBF;30;20240108;173000;91.54;91.55;91.48;91.48;623
USDRUBF;30;20240108;180000;91.47;91.48;91.26;91.44;2373
