<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
CNYRUBF;30;20250901;083000;11.282;11.282;11.282;11.282;82
CNYRUBF;30;20250901;090000;11.28;11.281;11.273;11.275;11324
CNYRUBF;30;20250901;093000;11.275;11.276;11.249;11.273;43593
CNYRUBF;30;20250901;100000;11.271;11.274;11.251;11.254;58627
CNYRUBF;30;20250901;103000;11.254;11.281;11.252;11.278;71223
CNYRUBF;30;20250901;110000;11.278;11.285;11.23;11.265;123782
CNYRUBF;30;20250901;113000;11.265;11.276;11.262;11.273;24041
CNYRUBF;30;20250901;120000;11.271;11.273;11.262;11.269;17302
CNYRUBF;30;20250901;123000;11.27;11.276;11.268;11.274;26580
CNYRUBF;30;20250901;130000;11.274;11.286;11.267;11.275;57992
CNYRUBF;30;20250901;133000;11.276;11.278;11.27;11.276;30997
CNYRUBF;30;20250901;140000;11.276;11.277;11.269;11.273;27327
CNYRUBF;30;20250901;143000;11.274;11.275;11.268;11.269;32131
CNYRUBF;30;20250901;150000;11.27;11.277;11.27;11.277;16805
CNYRUBF;30;20250901;153000;11.278;11.28;11.244;11.248;140084
CNYRUBF;30;20250901;160000;11.248;11.266;11.244;11.247;54804
CNYRUBF;30;20250901;163000;11.247;11.252;11.238;11.238;60391
CNYRUBF;30;20250901;170000;11.239;11.252;11.235;11.249;48167
CNYRUBF;30;20250901;173000;11.249;11.251;11.237;11.249;46891
CNYRUBF;30;20250901;180000;11.25;11.25;11.238;11.238;27795
CNYRUBF;30;20250901;183000;11.239;11.24;11.225;11.229;23642
CNYRUBF;30;20250901;190000;11.228;11.246;11.227;11.241;15847
CNYRUBF;30;20250901;193000;11.241;11.245;11.237;11.242;8408
CNYRUBF;30;20250901;200000;11.243;11.245;11.239;11.244;1724
CNYRUBF;30;20250901;203000;11.244;11.245;11.238;11.239;2268
CNYRUBF;30;20250901;210000;11.24;11.242;11.237;11.237;2479
CNYRUBF;30;20250901;213000;11.238;11.241;11.236;11.237;1694
CNYRUBF;30;20250901;220000;11.238;11.24;11.23;11.237;9008
CNYRUBF;30;20250901;223000;11.238;11.241;11.221;11.23;18569
CNYRUBF;30;20250901;230000;11.229;11.23;11.221;11.227;7907
CNYRUBF;30;20250901;233000;11.226;11.233;11.223;11.227;3610
CNYRUBF;30;20250902;083000;11.228;11.228;11.228;11.228;55
CNYRUBF;30;20250902;090000;11.229;11.233;11.201;11.229;72545
CNYRUBF;30;20250902;093000;11.229;11.229;11.221;11.227;7508
CNYRUBF;30;20250902;100000;11.227;11.265;11.224;11.257;110055
CNYRUBF;30;20250902;103000;11.258;11.277;11.255;11.267;67632
CNYRUBF;30;20250902;110000;11.266;11.272;11.255;11.263;42191
CNYRUBF;30;20250902;113000;11.263;11.264;11.251;11.256;21042
CNYRUBF;30;20250902;120000;11.257;11.267;11.255;11.262;26420
CNYRUBF;30;20250902;123000;11.262;11.268;11.262;11.265;12925
CNYRUBF;30;20250902;130000;11.265;11.29;11.263;11.271;88540
CNYRUBF;30;20250902;133000;11.272;11.277;11.268;11.27;27830
CNYRUBF;30;20250902;140000;11.27;11.274;11.269;11.271;11254
CNYRUBF;30;20250902;143000;11.271;11.272;11.26;11.263;21623
CNYRUBF;30;20250902;150000;11.263;11.267;11.26;11.265;16588
