<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
CNYRUBF;1;20240502;090000;12.74;12.746;12.74;12.746;1086
CNYRUBF;1;20240502;090100;12.744;12.748;12.744;12.747;400
CNYRUBF;1;20240502;090200;12.748;12.748;12.747;12.747;268
CNYRUBF;1;20240502;090300;12.747;12.747;12.746;12.746;202
CNYRUBF;1;20240502;090400;12.746;12.746;12.746;12.746;362
CNYRUBF;1;20240502;090500;12.745;12.745;12.745;12.745;20
CNYRUBF;1;20240502;090600;12.745;12.745;12.743;12.743;393
CNYRUBF;1;20240502;090700;12.743;12.745;12.743;12.743;448
CNYRUBF;1;20240502;090800;12.742;12.743;12.742;12.743;645
CNYRUBF;1;20240502;090900;12.742;12.743;12.742;12.742;215
CNYRUBF;1;20240502;091000;12.742;12.742;12.742;12.742;200
CNYRUBF;1;20240502;091100;12.742;12.742;12.742;12.742;345
CNYRUBF;1;20240502;091200;12.742;12.742;12.742;12.742;2
CNYRUBF;1;20240502;091300;12.741;12.741;12.74;12.74;848
CNYRUBF;1;20240502;091400;12.741;12.742;12.741;12.742;370
CNYRUBF;1;20240502;091500;12.742;12.744;12.742;12.744;1446
CNYRUBF;1;20240502;091600;12.745;12.746;12.745;12.745;134
CNYRUBF;1;20240502;091700;12.747;12.747;12.746;12.747;386
CNYRUBF;1;20240502;091800;12.747;12.748;12.747;12.748;520
CNYRUBF;1;20240502;091900;12.747;12.748;12.747;12.748;157
CNYRUBF;1;20240502;092000;12.749;12.749;12.749;12.749;8
CNYRUBF;1;20240502;092100;12.75;12.751;12.748;12.748;261
CNYRUBF;1;20240502;092200;12.748;12.748;12.748;12.748;288
CNYRUBF;1;20240502;092300;12.744;12.744;12.742;12.742;186
CNYRUBF;1;20240502;092400;12.744;12.744;12.744;12.744;111
CNYRUBF;1;20240502;092500;12.743;12.743;12.74;12.74;1757
CNYRUBF;1;20240502;092600;12.741;12.741;12.739;12.739;244
CNYRUBF;1;20240502;092700;12.739;12.74;12.739;12.74;358
CNYRUBF;1;20240502;092800;12.74;12.741;12.739;12.741;802
CNYRUBF;1;20240502;092900;12.74;12.743;12.74;12.743;27
CNYRUBF;1;20240502;093000;12.744;12.746;12.744;12.745;422
CNYRUBF;1;20240502;093100;12.745;12.747;12.741;12.746;362
CNYRUBF;1;20240502;093200;12.747;12.751;12.747;12.75;1088
