<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
CNYRUBF;1;20230103;090000;9.91;9.96;9.91;9.94;829
CNYRUBF;1;20230103;090100;9.95;9.95;9.94;9.95;159
CNYRUBF;1;20230103;090200;9.95;9.95;9.95;9.95;1
CNYRUBF;1;20230103;090300;9.94;9.96;9.94;9.96;598
CNYRUBF;1;20230103;090400;9.95;9.95;9.94;9.95;80
CNYRUBF;1;20230103;090500;9.95;9.95;9.95;9.95;3
CNYRUBF;1;20230103;090600;9.95;9.95;9.95;9.95;10
CNYRUBF;1;20230103;090700;9.95;9.96;9.95;9.96;50
CNYRUBF;1;20230103;090800;9.95;9.95;9.94;9.94;58
CNYRUBF;1;20230103;090900;9.94;9.97;9.94;9.94;178
CNYRUBF;1;20230103;091000;9.96;9.98;9.96;9.98;153
CNYRUBF;1;20230103;091100;9.97;9.97;9.95;9.95;22
CNYRUBF;1;20230103;091200;9.95;9.95;9.94;9.94;7
CNYRUBF;1;20230103;091300;9.96;9.96;9.96;9.96;9
CNYRUBF;1;20230103;091400;9.95;9.97;9.95;9.97;20
CNYRUBF;1;20230103;091600;9.96;9.96;9.95;9.96;50
CNYRUBF;1;20230103;091700;9.95;9.96;9.95;9.96;39
CNYRUBF;1;20230103;091900;9.96;9.97;9.96;9.97;15
CNYRUBF;1;20230103;092000;9.95;9.95;9.95;9.95;1
CNYRUBF;1;20230103;092200;9.97;9.97;9.96;9.96;50
CNYRUBF;1;20230103;092300;9.96;9.97;9.96;9.97;32
CNYRUBF;1;20230103;092400;9.97;9.97;9.95;9.97;43
CNYRUBF;1;20230103;092500;9.95;9.96;9.95;9.95;31
CNYRUBF;1;20230103;092600;9.95;9.95;9.95;9.95;14
CNYRUBF;1;20230103;092700;9.95;9.95;9.95;9.95;5
CNYRUBF;1;20230103;092800;9.94;9.96;9.94;9.96;35
CNYRUBF;1;20230103;092900;9.94;9.96;9.94;9.96;2
CNYRUBF;1;20230103;093000;9.93;9.93;9.93;9.93;30
CNYRUBF;1;20230103;093100;9.93;9.95;9.93;9.95;142
CNYRUBF;1;20230103;093200;9.95;9.95;9.94;9.94;5
CNYRUBF;1;20230103;093300;9.94;9.94;9.94;9.94;14
CNYRUBF;1;20230103;093400;9.94;9.94;9.94;9.94;16
CNYRUBF;1;20230103;093600;9.94;9.95;9.94;9.95;142
CNYRUBF;1;20230103;093700;9.95;9.95;9.95;9.95;25
CNYRUBF;1;20230103;093800;9.95;9.97;9.95;9.97;149
CNYRUBF;1;20230103;093900;9.96;9.96;9.96;9.96;11
CNYRUBF;1;20230103;094000;9.97;9.97;9.97;9.97;88
CNYRUBF;1;20230103;094100;9.96;9.96;9.96;9.96;1
CNYRUBF;1;20230103;094200;9.96;9.97;9.96;9.96;44
