<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
CNYRUBF;60;20240103;090000;12.675;12.691;12.665;12.68;3240
CNYRUBF;60;20240103;100000;12.68;12.73;12.677;12.718;13209
CNYRUBF;60;20240103;110000;12.717;12.732;12.715;12.725;3962
CNYRUBF;60;20240103;120000;12.726;12.74;12.725;12.734;4557
CNYRUBF;60;20240103;130000;12.733;12.775;12.733;12.747;4568
CNYRUBF;60;20240103;140000;12.748;12.763;12.733;12.739;3744
CNYRUBF;60;20240103;150000;12.739;12.757;12.736;12.751;6027
CNYRUBF;60;20240103;160000;12.75;12.753;12.707;12.726;15972
CNYRUBF;60;20240103;170000;12.73;12.737;12.713;12.727;9774
CNYRUBF;60;20240103;180000;12.726;12.741;12.721;12.741;11978
CNYRUBF;60;20240103;190000;12.738;12.779;12.729;12.751;3169
CNYRUBF;60;20240103;200000;12.751;12.789;12.751;12.778;7095
CNYRUBF;60;20240103;210000;12.778;12.787;12.759;12.77;2770
CNYRUBF;60;20240103;220000;12.767;12.777;12.763;12.769;896
CNYRUBF;60;20240103;230000;12.77;12.779;12.763;12.778;965
CNYRUBF;60;20240104;090000;12.771;12.772;12.724;12.739;14733
CNYRUBF;60;20240104;100000;12.739;12.753;12.685;12.695;17411
CNYRUBF;60;20240104;110000;12.696;12.713;12.675;12.705;9749
CNYRUBF;60;20240104;120000;12.706;12.721;12.681;12.681;9907
CNYRUBF;60;20240104;130000;12.68;12.721;12.67;12.711;19505
CNYRUBF;60;20240104;140000;12.714;12.727;12.713;12.714;7651
CNYRUBF;60;20240104;150000;12.715;12.715;12.68;12.698;6899
CNYRUBF;60;20240104;160000;12.695;12.697;12.665;12.678;12304
CNYRUBF;60;20240104;170000;12.674;12.704;12.658;12.678;6829
CNYRUBF;60;20240104;180000;12.68;12.689;12.645;12.65;4228
CNYRUBF;60;20240104;190000;12.651;12.664;12.642;12.659;2715
CNYRUBF;60;20240104;200000;12.662;12.68;12.655;12.659;767
CNYRUBF;60;20240104;210000;12.659;12.664;12.656;12.664;382
CNYRUBF;60;20240104;220000;12.665;12.669;12.66;12.661;272
CNYRUBF;60;20240104;230000;12.663;12.665;12.659;12.659;349
CNYRUBF;60;20240105;090000;12.674;12.705;12.661;12.694;4267
CNYRUBF;60;20240105;100000;12.695;12.697;12.632;12.652;12748
CNYRUBF;60;20240105;110000;12.65;12.66;12.615;12.653;29012
CNYRUBF;60;20240105;120000;12.652;12.653;12.63;12.651;12878
CNYRUBF;60;20240105;130000;12.648;12.663;12.64;12.652;6405
CNYRUBF;60;20240105;140000;12.651;12.651;12.637;12.645;5105
CNYRUBF;60;20240105;150000;12.645;12.659;12.64;12.648;8011
CNYRUBF;60;20240105;160000;12.648;12.655;12.62;12.642;4534
CNYRUBF;60;20240105;170000;12.641;12.654;12.636;12.649;2074
CNYRUBF;60;20240105;180000;12.648;12.653;12.637;12.637;4034
CNYRUBF;60;20240105;190000;12.642;12.645;12.628;12.632;1868
CNYRUBF;60;20240105;200000;12.632;12.635;12.627;12.632;315
CNYRUBF;60;20240105;210000;12.632;12.64;12.623;12.631;345
CNYRUBF;60;20240105;220000;12.631;12.632;12.63;12.632;414
CNYRUBF;60;20240105;230000;12.631;12.65;12.613;12.642;1471
CNYRUBF;60;20240108;090000;12.645;12.647;12.619;12.623;3662
CNYRUBF;60;20240108;100000;12.627;12.678;12.625;12.652;12783
CNYRUBF;60;20240108;110000;12.652;12.662;12.638;12.641;11158
CNYRUBF;60;20240108;120000;12.641;12.641;12.569;12.604;42162
CNYRUBF;60;20240108;130000;12.605;12.624;12.585;12.62;10926
CNYRUBF;60;20240108;140000;12.623;12.72;12.623;12.713;37767
CNYRUBF;60;20240108;150000;12.713;12.736;12.706;12.73;17968
CNYRUBF;60;20240108;160000;12.733;12.753;12.716;12.727;7265
CNYRUBF;60;20240108;170000;12.727;12.742;12.71;12.72;16357
