<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
CNYRUBF;15;20250901;084500;11.282;11.282;11.282;11.282;82
CNYRUBF;15;20250901;090000;11.28;11.281;11.274;11.277;8492
CNYRUBF;15;20250901;091500;11.277;11.278;11.273;11.275;2832
CNYRUBF;15;20250901;093000;11.275;11.276;11.267;11.269;5351
CNYRUBF;15;20250901;094500;11.269;11.276;11.249;11.273;38242
CNYRUBF;15;20250901;100000;11.271;11.274;11.252;11.252;37498
CNYRUBF;15;20250901;101500;11.253;11.263;11.251;11.254;21129
CNYRUBF;15;20250901;103000;11.254;11.265;11.252;11.262;22885
CNYRUBF;15;20250901;104500;11.262;11.281;11.262;11.278;48338
CNYRUBF;15;20250901;110000;11.278;11.285;11.268;11.271;25625
CNYRUBF;15;20250901;111500;11.27;11.273;11.23;11.265;98157
CNYRUBF;15;20250901;113000;11.265;11.276;11.262;11.274;15902
CNYRUBF;15;20250901;114500;11.274;11.275;11.267;11.273;8139
CNYRUBF;15;20250901;120000;11.271;11.272;11.265;11.266;7370
CNYRUBF;15;20250901;121500;11.266;11.273;11.262;11.269;9932
CNYRUBF;15;20250901;123000;11.27;11.276;11.269;11.275;13182
CNYRUBF;15;20250901;124500;11.274;11.276;11.268;11.274;13398
CNYRUBF;15;20250901;130000;11.274;11.286;11.274;11.283;26488
CNYRUBF;15;20250901;131500;11.284;11.284;11.267;11.275;31504
CNYRUBF;15;20250901;133000;11.276;11.278;11.27;11.274;19986
CNYRUBF;15;20250901;134500;11.274;11.277;11.272;11.276;11011
CNYRUBF;15;20250901;140000;11.276;11.277;11.271;11.272;11172
CNYRUBF;15;20250901;141500;11.272;11.275;11.269;11.273;16155
CNYRUBF;15;20250901;143000;11.274;11.275;11.27;11.27;17585
CNYRUBF;15;20250901;144500;11.27;11.273;11.268;11.269;14546
CNYRUBF;15;20250901;150000;11.27;11.277;11.27;11.274;7951
CNYRUBF;15;20250901;151500;11.274;11.277;11.274;11.277;8854
CNYRUBF;15;20250901;153000;11.278;11.28;11.244;11.252;85110
CNYRUBF;15;20250901;154500;11.251;11.262;11.246;11.248;54974
CNYRUBF;15;20250901;160000;11.248;11.262;11.244;11.262;36186
CNYRUBF;15;20250901;161500;11.262;11.266;11.247;11.247;18618
CNYRUBF;15;20250901;163000;11.247;11.252;11.246;11.247;23365
CNYRUBF;15;20250901;164500;11.247;11.248;11.238;11.238;37026
CNYRUBF;15;20250901;170000;11.239;11.241;11.235;11.238;32035
CNYRUBF;15;20250901;171500;11.237;11.252;11.237;11.249;16132
CNYRUBF;15;20250901;173000;11.249;11.251;11.237;11.239;16508
CNYRUBF;15;20250901;174500;11.239;11.25;11.237;11.249;30383
CNYRUBF;15;20250901;180000;11.25;11.25;11.245;11.246;17419
CNYRUBF;15;20250901;181500;11.246;11.248;11.238;11.238;10376
CNYRUBF;15;20250901;183000;11.239;11.24;11.23;11.231;18462
CNYRUBF;15;20250901;184500;11.23;11.232;11.225;11.229;5180
CNYRUBF;15;20250901;190000;11.228;11.246;11.227;11.242;12236
CNYRUBF;15;20250901;191500;11.243;11.244;11.237;11.241;3611
CNYRUBF;15;20250901;193000;11.241;11.241;11.237;11.239;3161
CNYRUBF;15;20250901;194500;11.239;11.245;11.239;11.242;5247
CNYRUBF;15;20250901;200000;11.243;11.245;11.239;11.245;1570
CNYRUBF;15;20250901;201500;11.245;11.245;11.241;11.244;154
CNYRUBF;15;20250901;203000;11.244;11.245;11.239;11.242;1600
CNYRUBF;15;20250901;204500;11.24;11.242;11.238;11.239;668
CNYRUBF;15;20250901;210000;11.24;11.242;11.239;11.24;1202
CNYRUBF;15;20250901;211500;11.239;11.24;11.237;11.237;1277
CNYRUBF;15;20250901;213000;11.238;11.241;11.236;11.241;832
CNYRUBF;15;20250901;214500;11.239;11.241;11.237;11.237;862
CNYRUBF;15;20250901;220000;11.238;11.24;11.23;11.234;7307
CNYRUBF;15;20250901;221500;11.235;11.237;11.233;11.237;1701
CNYRUBF;15;20250901;223000;11.238;11.238;11.232;11.232;6328
CNYRUBF;15;20250901;224500;11.231;11.241;11.221;11.23;12241
CNYRUBF;15;20250901;230000;11.229;11.23;11.221;11.224;3856
CNYRUBF;15;20250901;231500;11.225;11.23;11.223;11.227;4051
CNYRUBF;15;20250901;233000;11.226;11.23;11.223;11.23;3129
CNYRUBF;15;20250901;234500;11.23;11.233;11.227;11.227;481
CNYRUBF;15;20250902;084500;11.228;11.228;11.228;11.228;55
CNYRUBF;15;20250902;090000;11.229;11.233;11.201;11.218;64805
CNYRUBF;15;20250902;091500;11.219;11.229;11.213;11.229;7740
CNYRUBF;15;20250902;093000;11.229;11.229;11.221;11.222;4994
CNYRUBF;15;20250902;094500;11.223;11.228;11.222;11.227;2514
CNYRUBF;15;20250902;100000;11.227;11.26;11.224;11.255;71399
CNYRUBF;15;20250902;101500;11.256;11.265;11.252;11.257;38656
CNYRUBF;15;20250902;103000;11.258;11.277;11.255;11.269;41113
CNYRUBF;15;20250902;104500;11.27;11.276;11.264;11.267;26519
CNYRUBF;15;20250902;110000;11.266;11.267;11.256;11.256;15388
CNYRUBF;15;20250902;111500;11.256;11.272;11.255;11.263;26803
CNYRUBF;15;20250902;113000;11.263;11.264;11.256;11.256;8693
CNYRUBF;15;20250902;114500;11.256;11.262;11.251;11.256;12349
CNYRUBF;15;20250902;120000;11.257;11.265;11.255;11.26;16743
CNYRUBF;15;20250902;121500;11.26;11.267;11.257;11.262;9677
CNYRUBF;15;20250902;123000;11.262;11.268;11.262;11.264;8827
CNYRUBF;15;20250902;124500;11.265;11.266;11.262;11.265;4098
CNYRUBF;15;20250902;130000;11.265;11.29;11.263;11.265;67581
CNYRUBF;15;20250902;131500;11.266;11.276;11.266;11.271;20959
CNYRUBF;15;20250902;133000;11.272;11.277;11.268;11.274;16252
CNYRUBF;15;20250902;134500;11.274;11.277;11.268;11.27;11578
CNYRUBF;15;20250902;140000;11.27;11.274;11.269;11.271;5649
CNYRUBF;15;20250902;141500;11.272;11.274;11.271;11.271;5605
CNYRUBF;15;20250902;143000;11.271;11.272;11.266;11.266;12478
CNYRUBF;15;20250902;144500;11.267;11.269;11.26;11.263;9145
CNYRUBF;15;20250902;150000;11.263;11.266;11.26;11.265;7478
CNYRUBF;15;20250902;151500;11.265;11.267;11.262;11.265;9110
CNYRUBF;15;20250902;153000;11.264;11.269;11.263;11.265;3442
CNYRUBF;15;20250902;154500;11.266;11.272;11.266;11.267;8269
CNYRUBF;15;20250902;160000;11.266;11.274;11.266;11.273;10195
CNYRUBF;15;20250902;161500;11.272;11.273;11.269;11.272;4197
CNYRUBF;15;20250902;163000;11.272;11.273;11.265;11.265;6344
CNYRUBF;15;20250902;164500;11.265;11.269;11.265;11.267;11262
CNYRUBF;15;20250902;170000;11.266;11.266;11.264;11.265;9412
CNYRUBF;15;20250902;171500;11.265;11.269;11.264;11.268;17680
CNYRUBF;15;20250902;173000;11.267;11.268;11.265;11.266;6646
CNYRUBF;15;20250902;174500;11.266;11.278;11.266;11.278;15285
CNYRUBF;15;20250902;180000;11.279;11.282;11.271;11.272;17960
CNYRUBF;15;20250902;181500;11.272;11.28;11.271;11.278;10861
CNYRUBF;15;20250902;183000;11.278;11.279;11.277;11.278;17751
CNYRUBF;15;20250902;184500;11.278;11.278;11.275;11.277;5573
CNYRUBF;15;20250902;190000;11.28;11.283;11.278;11.281;4128
CNYRUBF;15;20250902;191500;11.281;11.283;11.278;11.278;5066
CNYRUBF;15;20250902;193000;11.278;11.278;11.273;11.276;2966
CNYRUBF;15;20250902;194500;11.274;11.276;11.271;11.273;4304
CNYRUBF;15;20250902;200000;11.273;11.276;11.272;11.274;5558
CNYRUBF;15;20250902;201500;11.274;11.278;11.272;11.276;520
CNYRUBF;15;20250902;203000;11.276;11.276;11.273;11.275;162
CNYRUBF;15;20250902;204500;11.275;11.281;11.275;11.277;3217
CNYRUBF;15;20250902;210000;11.279;11.282;11.277;11.277;491
CNYRUBF;15;20250902;211500;11.277;11.277;11.27;11.271;4424
CNYRUBF;15;20250902;213000;11.271;11.272;11.267;11.272;3072
CNYRUBF;15;20250902;214500;11.272;11.274;11.269;11.271;395
CNYRUBF;15;20250902;220000;11.272;11.272;11.268;11.268;782
CNYRUBF;15;20250902;221500;11.268;11.269;11.266;11.267;912
CNYRUBF;15;20250902;223000;11.268;11.271;11.266;11.27;518
CNYRUBF;15;20250902;224500;11.27;11.274;11.27;11.272;422
CNYRUBF;15;20250902;230000;11.271;11.278;11.269;11.276;2953
