<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
CNYRUBF;60;20250901;080000;11.282;11.282;11.282;11.282;82
CNYRUBF;60;20250901;090000;11.28;11.281;11.249;11.273;54917
CNYRUBF;60;20250901;100000;11.271;11.281;11.251;11.278;129850
CNYRUBF;60;20250901;110000;11.278;11.285;11.23;11.273;147823
CNYRUBF;60;20250901;120000;11.271;11.276;11.262;11.274;43882
CNYRUBF;60;20250901;130000;11.274;11.286;11.267;11.276;88989
CNYRUBF;60;20250901;140000;11.276;11.277;11.268;11.269;59458
CNYRUBF;60;20250901;150000;11.27;11.28;11.244;11.248;156889
CNYRUBF;60;20250901;160000;11.248;11.266;11.238;11.238;115195
CNYRUBF;60;20250901;170000;11.239;11.252;11.235;11.249;95058
CNYRUBF;60;20250901;180000;11.25;11.25;11.225;11.229;51437
CNYRUBF;60;20250901;190000;11.228;11.246;11.227;11.242;24255
CNYRUBF;60;20250901;200000;11.243;11.245;11.238;11.239;3992
CNYRUBF;60;20250901;210000;11.24;11.242;11.236;11.237;4173
CNYRUBF;60;20250901;220000;11.238;11.241;11.221;11.23;27577
CNYRUBF;60;20250901;230000;11.229;11.233;11.221;11.227;11517
CNYRUBF;60;20250902;080000;11.228;11.228;11.228;11.228;55
CNYRUBF;60;20250902;090000;11.229;11.233;11.201;11.227;80053
CNYRUBF;60;20250902;100000;11.227;11.277;11.224;11.267;177687
CNYRUBF;60;20250902;110000;11.266;11.272;11.251;11.256;63233
CNYRUBF;60;20250902;120000;11.257;11.268;11.255;11.265;39345
CNYRUBF;60;20250902;130000;11.265;11.29;11.263;11.27;116370
CNYRUBF;60;20250902;140000;11.27;11.274;11.26;11.263;32877
CNYRUBF;60;20250902;150000;11.263;11.272;11.26;11.267;28299
CNYRUBF;60;20250902;160000;11.266;11.274;11.265;11.267;31998
CNYRUBF;60;20250902;170000;11.266;11.278;11.264;11.278;49023
CNYRUBF;60;20250902;180000;11.279;11.282;11.271;11.277;52145
CNYRUBF;60;20250902;190000;11.28;11.283;11.271;11.273;16464
CNYRUBF;60;20250902;200000;11.273;11.281;11.272;11.277;9457
CNYRUBF;60;20250902;210000;11.279;11.282;11.267;11.271;8382
CNYRUBF;60;20250902;220000;11.272;11.274;11.266;11.272;2634
CNYRUBF;60;20250902;230000;11.271;11.278;11.269;11.273;6947
CNYRUBF;60;20250903;080000;11.274;11.274;11.274;11.274;12
CNYRUBF;60;20250903;090000;11.273;11.281;11.267;11.278;23696
CNYRUBF;60;20250903;100000;11.279;11.3;11.276;11.286;105712
CNYRUBF;60;20250903;110000;11.286;11.309;11.286;11.302;107017
CNYRUBF;60;20250903;120000;11.303;11.315;11.265;11.315;156344
CNYRUBF;60;20250903;130000;11.314;11.335;11.306;11.322;144179
CNYRUBF;60;20250903;140000;11.322;11.336;11.306;11.312;154224
CNYRUBF;60;20250903;150000;11.312;11.324;11.302;11.306;62793
CNYRUBF;60;20250903;160000;11.307;11.31;11.298;11.31;70019
CNYRUBF;60;20250903;170000;11.31;11.314;11.307;11.31;32060
CNYRUBF;60;20250903;180000;11.311;11.312;11.304;11.304;30881
CNYRUBF;60;20250903;190000;11.311;11.319;11.307;11.312;9562
CNYRUBF;60;20250903;200000;11.312;11.32;11.309;11.314;13829
CNYRUBF;60;20250903;210000;11.314;11.32;11.308;11.309;16103
CNYRUBF;60;20250903;220000;11.309;11.311;11.299;11.309;14078
CNYRUBF;60;20250903;230000;11.308;11.311;11.302;11.307;7519
CNYRUBF;60;20250904;080000;11.303;11.303;11.303;11.303;35
CNYRUBF;60;20250904;090000;11.305;11.32;11.304;11.315;28269
CNYRUBF;60;20250904;100000;11.316;11.354;11.316;11.341;194129
CNYRUBF;60;20250904;110000;11.341;11.387;11.341;11.381;254305
CNYRUBF;60;20250904;120000;11.381;11.39;11.366;11.373;129752
CNYRUBF;60;20250904;130000;11.372;11.386;11.368;11.37;112824
CNYRUBF;60;20250904;140000;11.37;11.376;11.355;11.368;95643
CNYRUBF;60;20250904;150000;11.367;11.373;11.361;11.369;38325
CNYRUBF;60;20250904;160000;11.367;11.367;11.358;11.36;69158
CNYRUBF;60;20250904;170000;11.36;11.37;11.356;11.366;144393
CNYRUBF;60;20250904;180000;11.365;11.369;11.363;11.365;75588
CNYRUBF;60;20250904;190000;11.365;11.395;11.365;11.389;44190
CNYRUBF;60;20250904;200000;11.389;11.392;11.386;11.387;16504
CNYRUBF;60;20250904;210000;11.387;11.392;11.377;11.39;32114
CNYRUBF;60;20250904;220000;11.39;11.394;11.387;11.389;12903
CNYRUBF;60;20250904;230000;11.39;11.395;11.387;11.393;12624
CNYRUBF;60;20250905;080000;11.395;11.395;11.395;11.395;15
