<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
USDRUBF;60;20240103;090000;90.92;91.17;90.92;91.01;3248
USDRUBF;60;20240103;100000;91;91.44;91;91.32;5600
USDRUBF;60;20240103;110000;91.33;91.42;91.3;91.42;2010
USDRUBF;60;20240103;120000;91.41;91.53;91.41;91.47;2555
USDRUBF;60;20240103;130000;91.49;91.89;91.49;91.66;4976
USDRUBF;60;20240103;140000;91.64;91.87;91.61;91.74;2620
USDRUBF;60;20240103;150000;91.75;91.97;91.73;91.92;2761
USDRUBF;60;20240103;160000;91.92;91.93;91.61;91.8;4175
USDRUBF;60;20240103;170000;91.78;91.83;91.7;91.76;2553
USDRUBF;60;20240103;180000;91.76;91.92;91.72;91.92;4066
USDRUBF;60;20240103;190000;91.93;92.1;91.93;92.05;1886
USDRUBF;60;20240103;200000;92.08;92.27;92.07;92.19;2626
USDRUBF;60;20240103;210000;92.17;92.25;92.15;92.19;343
USDRUBF;60;20240103;220000;92.19;92.28;92.16;92.25;280
USDRUBF;60;20240103;230000;92.24;92.25;92.16;92.18;660
USDRUBF;60;20240104;090000;92.2;92.27;91.8;91.96;7716
USDRUBF;60;20240104;100000;91.95;92.03;91.2;91.37;11426
USDRUBF;60;20240104;110000;91.34;91.52;91.18;91.52;5997
USDRUBF;60;20240104;120000;91.52;91.63;91.2;91.22;6920
USDRUBF;60;20240104;130000;91.21;91.54;91.14;91.46;5066
USDRUBF;60;20240104;140000;91.47;91.71;91.47;91.66;3269
USDRUBF;60;20240104;150000;91.66;91.68;91.45;91.5;3242
USDRUBF;60;20240104;160000;91.49;91.51;91.34;91.38;2838
USDRUBF;60;20240104;170000;91.38;91.68;91.34;91.51;2026
USDRUBF;60;20240104;180000;91.51;91.59;91.31;91.4;2428
USDRUBF;60;20240104;190000;91.39;91.53;91.35;91.38;756
USDRUBF;60;20240104;200000;91.39;91.46;91.37;91.45;160
USDRUBF;60;20240104;210000;91.44;91.45;91.38;91.39;129
USDRUBF;60;20240104;220000;91.4;91.44;91.39;91.41;96
USDRUBF;60;20240104;230000;91.42;91.44;91.4;91.4;99
USDRUBF;60;20240105;090000;91.48;91.75;91.45;91.64;3275
USDRUBF;60;20240105;100000;91.66;91.66;91.2;91.29;3674
USDRUBF;60;20240105;110000;91.26;91.3;91.01;91.21;7235
USDRUBF;60;20240105;120000;91.21;91.23;90.99;91.15;5146
USDRUBF;60;20240105;130000;91.14;91.23;91.05;91.07;2396
USDRUBF;60;20240105;140000;91.06;91.15;90.93;91.06;2090
USDRUBF;60;20240105;150000;91.05;91.24;91.02;91.2;1381
USDRUBF;60;20240105;160000;91.18;91.28;91.07;91.08;2041
USDRUBF;60;20240105;170000;91.06;91.22;91.02;91.06;1337
USDRUBF;60;20240105;180000;91.06;91.06;90.86;90.87;1921
USDRUBF;60;20240105;190000;90.89;90.97;90.82;90.89;656
USDRUBF;60;20240105;200000;90.89;90.95;90.89;90.93;179
USDRUBF;60;20240105;210000;90.92;90.94;90.88;90.9;137
USDRUBF;60;20240105;220000;90.9;90.96;90.89;90.91;185
USDRUBF;60;20240105;230000;90.9;91;90.88;91;463
USDRUBF;60;20240108;090000;91.14;91.24;90.99;91.09;3483
USDRUBF;60;20240108;100000;91.09;91.38;91;91.18;4203
USDRUBF;60;20240108;110000;91.19;91.27;91.02;91.02;2903
USDRUBF;60;20240108;120000;91.02;91.02;90.52;90.76;10376
USDRUBF;60;20240108;130000;90.76;90.88;90.61;90.83;3784
USDRUBF;60;20240108;140000;90.87;91.45;90.86;91.37;7838
USDRUBF;60;20240108;150000;91.37;91.59;91.35;91.57;8690
USDRUBF;60;20240108;160000;91.55;91.74;91.48;91.59;6278
USDRUBF;60;20240108;170000;91.6;91.69;91.44;91.48;2565
USDRUBF;60;20240108;180000;91.47;91.48;91.26;91.37;4159
USDRUBF;60;20240108;190000;91.37;91.43;91.35;91.41;497
USDRUBF;60;20240108;200000;91.41;91.42;91.37;91.37;186
USDRUBF;60;20240108;210000;91.37;91.4;91.33;91.39;281
USDRUBF;60;20240108;220000;91.38;91.39;91.33;91.33;66
USDRUBF;60;20240108;230000;91.36;91.46;91.32;91.35;273
USDRUBF;60;20240109;090000;91.29;91.32;91.04;91.22;5487
USDRUBF;60;20240109;100000;91.21;91.25;90.68;90.81;13376
USDRUBF;60;20240109;110000;90.8;90.86;90.63;90.77;5562
USDRUBF;60;20240109;120000;90.77;90.82;90.38;90.39;10848
USDRUBF;60;20240109;130000;90.39;90.44;89.96;90.05;13536
USDRUBF;60;20240109;140000;90.07;90.18;89.85;89.95;9608
USDRUBF;60;20240109;150000;89.95;89.99;89.69;89.8;8614
USDRUBF;60;20240109;160000;89.8;89.85;89.19;89.79;21792
USDRUBF;60;20240109;170000;89.81;89.92;89.47;89.54;10512
USDRUBF;60;20240109;180000;89.53;89.98;89.46;89.9;5044
USDRUBF;60;20240109;190000;89.98;90.07;89.91;90.03;1466
USDRUBF;60;20240109;200000;90.05;90.09;89.94;89.94;694
USDRUBF;60;20240109;210000;89.94;89.96;89.88;89.88;634
USDRUBF;60;20240109;220000;89.88;90;89.82;89.95;669
USDRUBF;60;20240109;230000;89.94;90.07;89.94;90.01;703
USDRUBF;60;20240110;090000;89.89;89.89;89.53;89.59;3431
USDRUBF;60;20240110;100000;89.59;89.83;89.48;89.68;7863
USDRUBF;60;20240110;110000;89.65;89.65;89.34;89.37;6282
USDRUBF;60;20240110;120000;89.38;89.73;89.38;89.57;8289
USDRUBF;60;20240110;130000;89.59;89.6;89.37;89.44;3341
USDRUBF;60;20240110;140000;89.45;89.54;89.42;89.44;2452
USDRUBF;60;20240110;150000;89.44;89.5;89.16;89.46;7102
USDRUBF;60;20240110;160000;89.47;89.72;89.41;89.53;6313
USDRUBF;60;20240110;170000;89.54;89.67;89.51;89.53;5170
USDRUBF;60;20240110;180000;89.53;89.61;89.44;89.48;4127
USDRUBF;60;20240110;190000;89.53;89.61;89.49;89.59;1730
USDRUBF;60;20240110;200000;89.59;89.63;89.56;89.62;408
USDRUBF;60;20240110;210000;89.63;89.63;89.22;89.55;1414
USDRUBF;60;20240110;220000;89.58;89.58;89.51;89.51;230
USDRUBF;60;20240110;230000;89.53;89.57;89.5;89.5;212
USDRUBF;60;20240111;090000;89.43;89.55;88.93;88.95;7793
USDRUBF;60;20240111;100000;88.95;89.05;88.69;88.93;10088
USDRUBF;60;20240111;110000;88.91;89.05;88.79;88.88;5291
USDRUBF;60;20240111;120000;88.88;89.03;88.84;88.94;5874
USDRUBF;60;20240111;130000;88.94;88.99;88.89;88.89;3650
USDRUBF;60;20240111;140000;88.9;88.94;88.82;88.9;3526
USDRUBF;60;20240111;150000;88.91;88.97;88.76;88.89;3933
USDRUBF;60;20240111;160000;88.89;89.08;88.81;88.97;6496
USDRUBF;60;20240111;170000;88.99;88.99;88.7;88.85;7821
USDRUBF;60;20240111;180000;88.84;88.93;88.62;88.64;5406
USDRUBF;60;20240111;190000;88.68;88.78;88.68;88.72;926
USDRUBF;60;20240111;200000;88.74;88.77;88.65;88.77;619
USDRUBF;60;20240111;210000;88.78;88.78;88.62;88.7;648
USDRUBF;60;20240111;220000;88.71;88.76;88.58;88.65;903
USDRUBF;60;20240111;230000;88.65;88.69;88.51;88.56;1287
USDRUBF;60;20240112;090000;88.5;88.57;88.2;88.28;5392
USDRUBF;60;20240112;100000;88.28;88.38;88.16;88.25;7435
USDRUBF;60;20240112;110000;88.26;88.36;88.08;88.2;6851
USDRUBF;60;20240112;120000;88.2;88.26;88.1;88.24;3477
USDRUBF;60;20240112;130000;88.26;88.33;88.09;88.3;3379
USDRUBF;60;20240112;140000;88.29;88.38;88.21;88.26;2899
USDRUBF;60;20240112;150000;88.25;88.58;88.24;88.51;5250
USDRUBF;60;20240112;160000;88.51;88.63;88.41;88.42;6612
USDRUBF;60;20240112;170000;88.41;88.51;88.24;88.45;5994
USDRUBF;60;20240112;180000;88.47;88.55;88.37;88.38;5001
USDRUBF;60;20240112;190000;88.38;88.5;88.38;88.44;1099
USDRUBF;60;20240112;200000;88.45;88.5;88.43;88.47;417
USDRUBF;60;20240112;210000;88.47;88.48;88.42;88.44;232
USDRUBF;60;20240112;220000;88.45;88.47;88.42;88.45;278
USDRUBF;60;20240112;230000;88.43;88.47;88.41;88.41;361
USDRUBF;60;20240115;090000;88.26;88.26;87.82;87.87;12016
USDRUBF;60;20240115;100000;87.86;88.19;87.77;87.88;11828
USDRUBF;60;20240115;110000;87.88;87.98;87.8;87.92;3465
USDRUBF;60;20240115;120000;87.91;87.97;87.67;87.69;7762
USDRUBF;60;20240115;130000;87.69;87.73;87.62;87.65;16185
USDRUBF;60;20240115;140000;87.65;87.8;87.55;87.73;10232
USDRUBF;60;20240115;150000;87.74;88.11;87.71;88.04;9897
USDRUBF;60;20240115;160000;88.06;88.07;87.65;87.78;11640
USDRUBF;60;20240115;170000;87.78;87.88;87.66;87.79;4990
USDRUBF;60;20240115;180000;87.82;87.9;87.67;87.7;3556
