Datetime;Open;High;Low;Close;Volume
2020-01-03 10:00:00;485831.81858793786;489625.83588106744;484369.54108954413;489349.18878677674;2389
2020-01-03 10:30:00;489428.23081371695;489862.961961888;489112.0627059561;489388.7098002468;1180
2020-01-03 11:00:00;489467.751827187;490613.8612178199;489112.0627059561;490574.34020434984;1699
2020-01-03 11:30:00;490653.38223129004;491325.23946028174;490455.7771639395;491246.1974333415;746
2020-01-03 12:00:00;491325.23946028174;491325.23946028174;490653.38223129004;491048.59236599103;509
2020-01-03 12:30:00;491009.0713525209;491404.2814872219;490850.98729864054;491167.1554064013;595
2020-01-03 13:00:00;491246.1974333415;491483.3235141621;490850.98729864054;490969.5503390508;535
2020-01-03 13:30:00;490930.0293255807;491285.7184468116;490930.0293255807;491088.1133794611;570
2020-01-03 14:00:00;491206.6764198714;491325.23946028174;490574.34020434984;490653.38223129004;519
2020-01-03 14:30:00;490574.34020434984;490574.34020434984;490218.6510831189;490218.6510831189;465
2020-01-03 15:00:00;490258.172096589;490297.69311005913;489349.18878677674;489546.79385412723;816
2020-01-03 15:30:00;489467.751827187;489704.8779080076;489112.0627059561;489625.83588106744;911
2020-01-03 16:00:00;489625.83588106744;490060.5670292385;489349.18878677674;489388.7098002468;442
2020-01-03 16:30:00;489388.7098002468;489546.79385412723;488795.89459819533;489033.0206790159;994
2020-01-03 17:00:00;489033.0206790159;489033.0206790159;488282.121423084;488400.68446349434;524
2020-01-03 17:30:00;488440.2054769644;489467.751827187;488440.2054769644;489467.751827187;1090
2020-01-03 18:00:00;489428.23081371695;489744.3989214777;489112.0627059561;489112.0627059561;885
2020-01-03 18:30:00;489112.0627059561;489151.58371942624;488677.33155778504;488993.4996655458;903
2020-01-03 19:00:00;488835.4156116654;489428.23081371695;488795.89459819533;489270.1467598365;564
2020-01-03 19:30:00;489270.1467598365;489428.23081371695;489033.0206790159;489270.1467598365;167
2020-01-03 20:00:00;489112.0627059561;489546.79385412723;489112.0627059561;489151.58371942624;99
2020-01-03 20:30:00;489230.6257463664;489270.1467598365;489151.58371942624;489151.58371942624;26
2020-01-03 21:00:00;489112.0627059561;489151.58371942624;488677.33155778504;488677.33155778504;134
2020-01-03 21:30:00;488677.33155778504;489191.1047328963;488558.7685173747;488993.4996655458;266
2020-01-03 22:00:00;488953.97865207575;488953.97865207575;488479.72649043455;488519.2475039046;100
2020-01-03 22:30:00;488519.2475039046;488677.33155778504;488321.64243655413;488361.1634500242;252
2020-01-03 23:00:00;488321.64243655413;488716.8525712551;487847.39027491293;487926.43230185314;192
2020-01-03 23:30:00;487886.911288383;488756.3735847252;487886.911288383;488163.5583826737;159
2020-01-06 10:00:00;488479.72649043455;490100.08804270864;487847.39027491293;487847.39027491293;1896
2020-01-06 10:30:00;487728.82723450265;488598.28953084484;487728.82723450265;488242.6004096139;479
2020-01-06 11:00:00;488282.121423084;489981.5250022983;488124.03736920364;489507.2728406571;712
2020-01-06 11:30:00;489625.83588106744;489704.8779080076;488361.1634500242;488361.1634500242;521
2020-01-06 12:00:00;488242.6004096139;488598.28953084484;487689.3062210325;487689.3062210325;546
2020-01-06 12:30:00;487728.82723450265;488044.9953422634;487531.22216715215;487886.911288383;331
2020-01-06 13:00:00;487728.82723450265;487965.9533153232;487491.701153682;487847.39027491293;353
2020-01-06 13:30:00;487965.9533153232;488282.121423084;487807.8692614428;488084.5163557335;123
2020-01-06 14:00:00;488005.47432879335;488124.03736920364;487689.3062210325;487965.9533153232;162
2020-01-06 14:30:00;488005.47432879335;488519.2475039046;488005.47432879335;488400.68446349434;234
2020-01-06 15:00:00;488361.1634500242;488361.1634500242;487926.43230185314;488242.6004096139;309
2020-01-06 15:30:00;488282.121423084;488440.2054769644;487728.82723450265;487807.8692614428;292
2020-01-06 16:00:00;487689.3062210325;487728.82723450265;487294.0960863315;487728.82723450265;277
2020-01-06 16:30:00;487649.78520756244;487847.39027491293;487333.6170998016;487649.78520756244;161
2020-01-06 17:00:00;487649.78520756244;488005.47432879335;487610.2641940923;487728.82723450265;147
2020-01-06 17:30:00;487768.3482479727;488756.3735847252;487768.3482479727;488677.33155778504;491
2020-01-06 18:00:00;488756.3735847252;489349.18878677674;488716.8525712551;489270.1467598365;464
2020-01-06 18:30:00;489349.18878677674;489744.3989214777;489151.58371942624;489744.3989214777;427
