<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
CNYRUBF;5;20240902;100000;12.048;12.048;12.027;12.032;32476
CNYRUBF;5;20240902;100500;12.033;12.033;12.022;12.022;61588
CNYRUBF;5;20240902;101000;12.022;12.035;12.022;12.034;13424
CNYRUBF;5;20240902;101500;12.034;12.041;12.034;12.037;12979
CNYRUBF;5;20240902;102000;12.036;12.047;12.036;12.042;9343
CNYRUBF;5;20240902;102500;12.042;12.075;12.042;12.071;35310
CNYRUBF;5;20240902;103000;12.072;12.084;12.059;12.081;42419
CNYRUBF;5;20240902;103500;12.08;12.086;12.075;12.077;16283
CNYRUBF;5;20240902;104000;12.077;12.082;12.073;12.079;20596
CNYRUBF;5;20240902;104500;12.079;12.093;12.071;12.091;17166
CNYRUBF;5;20240902;105000;12.093;12.099;12.09;12.093;27790
CNYRUBF;5;20240902;105500;12.093;12.1;12.092;12.096;7414
CNYRUBF;5;20240902;110000;12.097;12.102;12.094;12.096;19718
CNYRUBF;5;20240902;110500;12.096;12.099;12.091;12.094;9264
CNYRUBF;5;20240902;111000;12.094;12.112;12.094;12.105;30474
CNYRUBF;5;20240902;111500;12.105;12.119;12.105;12.107;13525
CNYRUBF;5;20240902;112000;12.107;12.112;12.102;12.107;24798
CNYRUBF;5;20240902;112500;12.107;12.108;12.087;12.09;18188
CNYRUBF;5;20240902;113000;12.089;12.106;12.087;12.1;13040
CNYRUBF;5;20240902;113500;12.101;12.101;12.079;12.08;16448
CNYRUBF;5;20240902;114000;12.08;12.085;12.072;12.078;19345
CNYRUBF;5;20240902;114500;12.078;12.082;12.072;12.079;2799
CNYRUBF;5;20240902;115000;12.08;12.094;12.074;12.089;10756
CNYRUBF;5;20240902;115500;12.089;12.099;12.089;12.09;9285
CNYRUBF;5;20240902;120000;12.091;12.116;12.085;12.098;22411
CNYRUBF;5;20240902;120500;12.1;12.1;12.061;12.062;26706
CNYRUBF;5;20240902;121000;12.063;12.065;12.055;12.061;19908
CNYRUBF;5;20240902;121500;12.058;12.062;12.051;12.062;17360
CNYRUBF;5;20240902;122000;12.061;12.064;12.049;12.054;11786
CNYRUBF;5;20240902;122500;12.054;12.056;12.012;12.03;81489
CNYRUBF;5;20240902;123000;12.028;12.032;12.01;12.028;41308
CNYRUBF;5;20240902;123500;12.028;12.034;12.025;12.033;23615
CNYRUBF;5;20240902;124000;12.031;12.053;12.02;12.02;37842
CNYRUBF;5;20240902;124500;12.02;12.032;12.003;12.032;60825
CNYRUBF;5;20240902;125000;12.031;12.038;12.026;12.036;27378
CNYRUBF;5;20240902;125500;12.036;12.045;12.033;12.038;16061
CNYRUBF;5;20240902;130000;12.038;12.038;12.006;12.013;25236
CNYRUBF;5;20240902;130500;12.013;12.023;12.011;12.017;9532
CNYRUBF;5;20240902;131000;12.015;12.018;12.006;12.01;13759
CNYRUBF;5;20240902;131500;12.011;12.027;12.011;12.025;6827
CNYRUBF;5;20240902;132000;12.025;12.03;12.015;12.028;7933
CNYRUBF;5;20240902;132500;12.027;12.029;12.019;12.026;8161
CNYRUBF;5;20240902;133000;12.028;12.028;12.02;12.026;6082
