Datetime;Open;High;Low;Close;Volume
2022-04-21 10:00:00;18.798813061448424;18.813295968275426;17.813975397212296;18.32087713615736;23
2022-04-21 11:00:00;18.32087713615736;18.32087713615736;18.031218999617323;18.103633533752333;17
2022-04-21 12:00:00;18.24846260202235;18.813295968275426;18.031218999617323;18.031218999617323;156
2022-04-21 13:00:00;18.103633533752333;18.16156516106034;18.031218999617323;18.031218999617323;16
2022-04-21 14:00:00;17.958804465482316;18.205013881541348;17.857424117693302;17.857424117693302;30
2022-04-21 15:00:00;17.958804465482316;18.08915062692533;17.915355745001307;18.07466772009833;28
2022-04-21 16:00:00;17.987770279136317;18.060184813271327;17.987770279136317;18.01673609279032;23
2022-04-21 17:00:00;18.07466772009833;18.103633533752333;17.929838651828312;17.929838651828312;45
2022-04-21 18:00:00;18.04570190644433;18.21949678836835;17.958804465482316;18.21949678836835;33
2022-04-22 10:00:00;18.118116440579335;18.23397969519535;17.53880016749926;17.741560863077286;111
2022-04-22 11:00:00;17.68362923576928;17.741560863077286;17.379488192402242;17.39397109922924;124
2022-04-22 12:00:00;17.379488192402242;17.379488192402242;16.74224029201416;17.089830055862205;383
2022-04-22 13:00:00;17.031898428554197;17.22017621730522;16.814654826149166;17.089830055862205;199
2022-04-22 14:00:00;16.959483894419186;17.321556565094234;16.945000987592184;17.321556565094234;77
2022-04-22 15:00:00;17.278107844613228;18.6250181795244;17.0753471490352;17.582248887980267;333
2022-04-22 16:00:00;17.582248887980267;18.04570190644433;17.408454006056242;18.04570190644433;251
2022-04-22 17:00:00;18.04570190644433;18.060184813271327;17.886389931347306;17.958804465482316;107
2022-04-22 18:00:00;18.00225318596332;18.04570190644433;17.871907024520304;17.886389931347306;51
2022-04-25 10:00:00;17.422936912883245;18.32087713615736;17.133278776343207;17.249142030959224;226
2022-04-25 11:00:00;17.36500528557524;17.495351447018255;17.176727496824213;17.205693310478217;139
2022-04-25 12:00:00;17.191210403651215;17.29259075144023;17.089830055862205;17.29259075144023;89
2022-04-25 13:00:00;17.16224458999721;17.278107844613228;17.14776168317021;17.23465912413222;64
2022-04-25 14:00:00;17.23465912413222;17.23465912413222;17.191210403651215;17.205693310478217;13
2022-04-25 15:00:00;17.22017621730522;17.495351447018255;17.191210403651215;17.29259075144023;135
2022-04-25 16:00:00;17.278107844613228;17.799492490385294;17.205693310478217;17.263624937786226;30
2022-04-25 17:00:00;17.321556565094234;17.321556565094234;17.205693310478217;17.23465912413222;29
2022-04-25 18:00:00;17.22017621730522;17.669146328942276;17.191210403651215;17.249142030959224;115
2022-04-26 10:00:00;17.263624937786226;18.740881434140416;16.959483894419186;17.480868540191253;868
2022-04-26 11:00:00;17.53880016749926;17.59673179480727;17.263624937786226;17.480868540191253;154
2022-04-26 12:00:00;17.350522378748238;17.52431726067226;17.29259075144023;17.422936912883245;220
2022-04-26 13:00:00;17.379488192402242;17.408454006056242;17.321556565094234;17.379488192402242;52
2022-04-26 14:00:00;17.350522378748238;17.379488192402242;17.29259075144023;17.36500528557524;27
2022-04-26 15:00:00;17.36500528557524;17.379488192402242;17.249142030959224;17.321556565094234;38
2022-04-26 16:00:00;17.336039471921236;17.350522378748238;17.23465912413222;17.23465912413222;63
2022-04-26 17:00:00;17.278107844613228;17.278107844613228;17.23465912413222;17.263624937786226;21
2022-04-26 18:00:00;17.278107844613228;17.278107844613228;17.22017621730522;17.22017621730522;8
2022-04-27 10:00:00;17.68362923576928;17.68362923576928;17.133278776343207;17.249142030959224;50
2022-04-27 11:00:00;17.205693310478217;17.29259075144023;17.191210403651215;17.29259075144023;69
2022-04-27 12:00:00;17.336039471921236;17.336039471921236;17.22017621730522;17.23465912413222;32
2022-04-27 13:00:00;17.205693310478217;17.23465912413222;17.089830055862205;17.16224458999721;61
2022-04-27 14:00:00;17.191210403651215;17.249142030959224;17.118795869516205;17.16224458999721;34
2022-04-27 15:00:00;17.133278776343207;17.23465912413222;17.133278776343207;17.22017621730522;46
2022-04-27 16:00:00;17.205693310478217;17.307073658267228;17.205693310478217;17.307073658267228;42
2022-04-27 17:00:00;17.321556565094234;17.336039471921236;17.23465912413222;17.321556565094234;45
2022-04-27 18:00:00;17.321556565094234;17.321556565094234;17.16224458999721;17.16224458999721;56
