<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
CNYRUBF;30;20240103;090000;12.675;12.691;12.665;12.671;2104
CNYRUBF;30;20240103;093000;12.67;12.684;12.67;12.68;1136
CNYRUBF;30;20240103;100000;12.68;12.718;12.677;12.712;4844
CNYRUBF;30;20240103;103000;12.711;12.73;12.699;12.718;8365
CNYRUBF;30;20240103;110000;12.717;12.732;12.715;12.73;2174
CNYRUBF;30;20240103;113000;12.73;12.73;12.722;12.725;1788
CNYRUBF;30;20240103;120000;12.726;12.74;12.725;12.728;3590
CNYRUBF;30;20240103;123000;12.729;12.738;12.729;12.734;967
CNYRUBF;30;20240103;130000;12.733;12.775;12.733;12.755;3894
CNYRUBF;30;20240103;133000;12.755;12.77;12.739;12.747;674
CNYRUBF;30;20240103;140000;12.748;12.763;12.737;12.742;1488
CNYRUBF;30;20240103;143000;12.738;12.751;12.733;12.739;2256
CNYRUBF;30;20240103;150000;12.739;12.746;12.736;12.741;2477
CNYRUBF;30;20240103;153000;12.74;12.757;12.74;12.751;3550
CNYRUBF;30;20240103;160000;12.75;12.753;12.736;12.742;5595
CNYRUBF;30;20240103;163000;12.74;12.742;12.707;12.726;10377
CNYRUBF;30;20240103;170000;12.73;12.737;12.713;12.714;4944
CNYRUBF;30;20240103;173000;12.715;12.728;12.715;12.727;4830
CNYRUBF;30;20240103;180000;12.726;12.739;12.721;12.729;8152
CNYRUBF;30;20240103;183000;12.729;12.741;12.726;12.741;3826
CNYRUBF;30;20240103;190000;12.738;12.747;12.729;12.739;986
CNYRUBF;30;20240103;193000;12.739;12.779;12.739;12.751;2183
CNYRUBF;30;20240103;200000;12.751;12.768;12.751;12.764;2251
CNYRUBF;30;20240103;203000;12.759;12.789;12.757;12.778;4844
CNYRUBF;30;20240103;210000;12.778;12.787;12.759;12.762;2182
CNYRUBF;30;20240103;213000;12.761;12.776;12.759;12.77;588
