<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
CNYRUBF;30;20240502;090000;12.74;12.751;12.739;12.743;12489
CNYRUBF;30;20240502;093000;12.744;12.758;12.739;12.754;29488
CNYRUBF;30;20240502;100000;12.753;12.753;12.716;12.718;28119
CNYRUBF;30;20240502;103000;12.718;12.721;12.705;12.714;16166
CNYRUBF;30;20240502;110000;12.714;12.728;12.698;12.699;67118
CNYRUBF;30;20240502;113000;12.698;12.702;12.66;12.663;50067
CNYRUBF;30;20240502;120000;12.661;12.667;12.641;12.667;51156
CNYRUBF;30;20240502;123000;12.666;12.669;12.657;12.659;25325
CNYRUBF;30;20240502;130000;12.659;12.669;12.648;12.668;30060
CNYRUBF;30;20240502;133000;12.668;12.668;12.657;12.659;5703
CNYRUBF;30;20240502;140000;12.659;12.659;12.634;12.635;25669
CNYRUBF;30;20240502;143000;12.637;12.662;12.637;12.659;6780
CNYRUBF;30;20240502;150000;12.659;12.678;12.659;12.677;22028
CNYRUBF;30;20240502;153000;12.677;12.68;12.667;12.676;16452
CNYRUBF;30;20240502;160000;12.675;12.716;12.672;12.709;25364
CNYRUBF;30;20240502;163000;12.709;12.72;12.697;12.698;10037
CNYRUBF;30;20240502;170000;12.699;12.7;12.668;12.679;13555
CNYRUBF;30;20240502;173000;12.679;12.712;12.679;12.71;6804
CNYRUBF;30;20240502;180000;12.71;12.711;12.695;12.698;6795
CNYRUBF;30;20240502;183000;12.697;12.699;12.687;12.688;3988
CNYRUBF;30;20240502;190000;12.691;12.699;12.687;12.697;1608
CNYRUBF;30;20240502;193000;12.697;12.703;12.694;12.699;2850
CNYRUBF;30;20240502;200000;12.699;12.709;12.699;12.705;975
CNYRUBF;30;20240502;203000;12.704;12.71;12.7;12.707;1687
CNYRUBF;30;20240502;210000;12.707;12.727;12.706;12.719;9056
CNYRUBF;30;20240502;213000;12.719;12.73;12.715;12.72;1973
CNYRUBF;30;20240502;220000;12.719;12.728;12.712;12.713;3238
CNYRUBF;30;20240502;223000;12.717;12.724;12.713;12.72;425
CNYRUBF;30;20240502;230000;12.72;12.72;12.716;12.716;475
CNYRUBF;30;20240502;233000;12.717;12.72;12.71;12.72;734
CNYRUBF;30;20240503;090000;12.71;12.716;12.703;12.712;12301
CNYRUBF;30;20240503;093000;12.712;12.731;12.711;12.73;7638
CNYRUBF;30;20240503;100000;12.731;12.732;12.708;12.716;10386
CNYRUBF;30;20240503;103000;12.716;12.716;12.683;12.706;23969
CNYRUBF;30;20240503;110000;12.707;12.71;12.692;12.706;34829
CNYRUBF;30;20240503;113000;12.706;12.71;12.696;12.703;85793
CNYRUBF;30;20240503;120000;12.706;12.712;12.7;12.703;7127
CNYRUBF;30;20240503;123000;12.702;12.707;12.7;12.7;2751
CNYRUBF;30;20240503;130000;12.701;12.701;12.689;12.696;17270
CNYRUBF;30;20240503;133000;12.696;12.701;12.693;12.695;5924
CNYRUBF;30;20240503;140000;12.695;12.703;12.689;12.701;17814
CNYRUBF;30;20240503;143000;12.7;12.714;12.696;12.709;5803
CNYRUBF;30;20240503;150000;12.712;12.723;12.704;12.717;18960
CNYRUBF;30;20240503;153000;12.716;12.743;12.714;12.735;49342
CNYRUBF;30;20240503;160000;12.735;12.74;12.716;12.726;22263
CNYRUBF;30;20240503;163000;12.726;12.726;12.702;12.714;8200
CNYRUBF;30;20240503;170000;12.713;12.719;12.703;12.708;11253
CNYRUBF;30;20240503;173000;12.708;12.71;12.703;12.709;2304
CNYRUBF;30;20240503;180000;12.709;12.71;12.701;12.701;4277
CNYRUBF;30;20240503;183000;12.701;12.704;12.698;12.7;11489
CNYRUBF;30;20240503;190000;12.71;12.718;12.704;12.706;1748
CNYRUBF;30;20240503;193000;12.706;12.71;12.705;12.705;1203
CNYRUBF;30;20240503;200000;12.705;12.705;12.704;12.704;889
CNYRUBF;30;20240503;203000;12.704;12.705;12.7;12.702;214
CNYRUBF;30;20240503;210000;12.703;12.705;12.703;12.705;835
CNYRUBF;30;20240503;213000;12.704;12.71;12.703;12.708;1386
CNYRUBF;30;20240503;220000;12.708;12.708;12.704;12.704;62
CNYRUBF;30;20240503;223000;12.707;12.714;12.704;12.714;159
CNYRUBF;30;20240503;230000;12.714;12.717;12.712;12.715;520
CNYRUBF;30;20240503;233000;12.712;12.717;12.71;12.717;1619
CNYRUBF;30;20240506;090000;12.712;12.714;12.687;12.705;34535
CNYRUBF;30;20240506;093000;12.706;12.706;12.669;12.672;9311
CNYRUBF;30;20240506;100000;12.672;12.68;12.658;12.678;21349
CNYRUBF;30;20240506;103000;12.679;12.688;12.671;12.674;17676
CNYRUBF;30;20240506;110000;12.671;12.672;12.654;12.661;10712
CNYRUBF;30;20240506;113000;12.661;12.67;12.656;12.665;10503
CNYRUBF;30;20240506;120000;12.665;12.668;12.652;12.667;15980
CNYRUBF;30;20240506;123000;12.667;12.675;12.659;12.67;10690
CNYRUBF;30;20240506;130000;12.67;12.675;12.664;12.665;8937
CNYRUBF;30;20240506;133000;12.665;12.666;12.635;12.637;22616
CNYRUBF;30;20240506;140000;12.637;12.637;12.618;12.628;48086
CNYRUBF;30;20240506;143000;12.629;12.638;12.623;12.632;15586
CNYRUBF;30;20240506;150000;12.632;12.644;12.626;12.627;18771
CNYRUBF;30;20240506;153000;12.627;12.685;12.626;12.682;43162
CNYRUBF;30;20240506;160000;12.681;12.688;12.662;12.669;29015
CNYRUBF;30;20240506;163000;12.668;12.68;12.66;12.662;7654
CNYRUBF;30;20240506;170000;12.66;12.66;12.636;12.656;11651
CNYRUBF;30;20240506;173000;12.656;12.662;12.649;12.649;7864
CNYRUBF;30;20240506;180000;12.651;12.666;12.645;12.651;10888
CNYRUBF;30;20240506;183000;12.652;12.658;12.65;12.654;12621
CNYRUBF;30;20240506;190000;12.662;12.67;12.656;12.66;4026
CNYRUBF;30;20240506;193000;12.659;12.662;12.658;12.662;1728
CNYRUBF;30;20240506;200000;12.661;12.675;12.661;12.672;1217
CNYRUBF;30;20240506;203000;12.672;12.674;12.671;12.671;392
CNYRUBF;30;20240506;210000;12.671;12.676;12.67;12.676;392
CNYRUBF;30;20240506;213000;12.676;12.676;12.666;12.667;1131
CNYRUBF;30;20240506;220000;12.671;12.674;12.67;12.671;855
CNYRUBF;30;20240506;223000;12.671;12.674;12.669;12.67;105
CNYRUBF;30;20240506;230000;12.67;12.674;12.664;12.666;125
CNYRUBF;30;20240506;233000;12.667;12.672;12.662;12.662;149
CNYRUBF;30;20240507;090000;12.661;12.661;12.645;12.65;12462
CNYRUBF;30;20240507;093000;12.65;12.66;12.642;12.651;7949
CNYRUBF;30;20240507;100000;12.649;12.649;12.612;12.62;28782
CNYRUBF;30;20240507;103000;12.62;12.62;12.592;12.612;52790
CNYRUBF;30;20240507;110000;12.612;12.636;12.604;12.634;26872
CNYRUBF;30;20240507;113000;12.634;12.64;12.624;12.63;15158
CNYRUBF;30;20240507;120000;12.63;12.636;12.62;12.627;16941
CNYRUBF;30;20240507;123000;12.626;12.633;12.609;12.622;12422
CNYRUBF;30;20240507;130000;12.621;12.627;12.61;12.611;8417
CNYRUBF;30;20240507;133000;12.611;12.612;12.603;12.606;8660
CNYRUBF;30;20240507;140000;12.603;12.603;12.585;12.588;47073
CNYRUBF;30;20240507;143000;12.586;12.589;12.579;12.585;19581
CNYRUBF;30;20240507;150000;12.588;12.598;12.585;12.592;11178
CNYRUBF;30;20240507;153000;12.595;12.6;12.587;12.594;24613
CNYRUBF;30;20240507;160000;12.594;12.63;12.593;12.623;21236
CNYRUBF;30;20240507;163000;12.621;12.628;12.616;12.623;8430
CNYRUBF;30;20240507;170000;12.623;12.625;12.618;12.619;4589
CNYRUBF;30;20240507;173000;12.618;12.62;12.609;12.609;3285
CNYRUBF;30;20240507;180000;12.609;12.611;12.598;12.601;9009
CNYRUBF;30;20240507;183000;12.601;12.603;12.598;12.601;9074
CNYRUBF;30;20240507;190000;12.602;12.61;12.597;12.607;5977
CNYRUBF;30;20240507;193000;12.61;12.613;12.605;12.607;788
CNYRUBF;30;20240507;200000;12.607;12.608;12.604;12.608;519
CNYRUBF;30;20240507;203000;12.608;12.608;12.604;12.605;267
CNYRUBF;30;20240507;210000;12.605;12.606;12.604;12.606;202
CNYRUBF;30;20240507;213000;12.605;12.611;12.604;12.611;2055
CNYRUBF;30;20240507;220000;12.611;12.612;12.61;12.61;240
CNYRUBF;30;20240507;223000;12.61;12.613;12.61;12.61;195
CNYRUBF;30;20240507;230000;12.61;12.612;12.61;12.611;144
CNYRUBF;30;20240507;233000;12.612;12.615;12.612;12.615;361
CNYRUBF;30;20240508;090000;12.61;12.614;12.587;12.596;21025
CNYRUBF;30;20240508;093000;12.596;12.618;12.596;12.615;17878
CNYRUBF;30;20240508;100000;12.615;12.633;12.607;12.622;21510
CNYRUBF;30;20240508;103000;12.623;12.634;12.622;12.634;37950
CNYRUBF;30;20240508;110000;12.634;12.634;12.624;12.633;10976
CNYRUBF;30;20240508;113000;12.634;12.638;12.631;12.633;5504
CNYRUBF;30;20240508;120000;12.633;12.635;12.624;12.626;7930
CNYRUBF;30;20240508;123000;12.626;12.627;12.616;12.627;20901
CNYRUBF;30;20240508;130000;12.627;12.645;12.625;12.644;58699
CNYRUBF;30;20240508;133000;12.645;12.654;12.634;12.652;45288
CNYRUBF;30;20240508;140000;12.648;12.652;12.642;12.65;23401
CNYRUBF;30;20240508;143000;12.648;12.648;12.618;12.625;28963
CNYRUBF;30;20240508;150000;12.625;12.641;12.614;12.641;9766
CNYRUBF;30;20240508;153000;12.642;12.649;12.636;12.638;11274
